Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Tipo Mensagem,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-09-29 20:31:10,2025-09-29 20:31:10,2025-09-29 20:31:10,4675644778,141,01,02,83,75,27,24715,0E,0,12,0.7,00,0,0,1046.1,-25.0477497,-51.5418262,61490.9,03AA46CE,0021800E,0000608B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,0F
2025-09-29 21:31:14,2025-09-29 21:31:14,2025-09-29 21:31:14,4675644778,142,01,02,83,75,27,24563,0E,0,11,0.9,00,0,0,1049.2,-25.0478837,-51.5418023,61490.9,03AA46CE,0021800E,00005FF3,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-09-29 22:31:18,2025-09-29 22:31:18,2025-09-29 22:31:18,4675644778,143,01,02,83,75,27,24411,0E,0,12,0.8,00,0,0,1054.7,-25.0477365,-51.5418593,61490.9,03AA46CE,0021800E,00005F5B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-09-29 23:31:22,2025-09-29 23:31:21,2025-09-29 23:31:21,4675644778,144,01,02,83,75,27,24259,0E,0,14,0.8,00,0,79,1043.5,-25.0477473,-51.5418226,61490.9,03AA46CE,0021800E,00005EC3,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-09-30 14:45:23,2025-09-30 14:45:22,2025-09-30 14:45:22,4675644778,190,01,02,83,75,27,25505,0E,0,16,0.6,00,0,315,1040.0,-25.0478608,-51.5420641,61490.9,03AA46F2,0021800E,000063A1,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBF,2F
2025-09-30 15:45:26,2025-09-30 15:45:25,2025-09-30 15:45:25,4675644778,191,01,02,83,75,27,25505,0E,0,14,0.7,00,0,0,1037.0,-25.0478483,-51.5420948,61490.9,03AA46F2,0021800E,000063A1,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFC0,2F
2025-09-30 16:45:29,2025-09-30 16:45:28,2025-09-30 16:45:28,4675644778,192,01,02,83,75,27,25475,0E,0,14,0.7,00,0,54,1050.8,-25.0478163,-51.5421029,61490.9,03AA46F2,0021800E,00006383,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFC0,2F
2025-09-30 17:45:32,2025-09-30 17:45:32,2025-09-30 17:45:32,4675644778,193,01,02,83,75,27,25445,0E,0,13,0.7,00,0,91,1020.9,-25.0478702,-51.5420274,61490.9,03AA46F2,0021800E,00006365,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBE,2F
2025-09-30 18:31:15,2025-09-30 18:31:01,2025-09-30 17:45:41,4675644778,194,01,02,83,112,21,21128,0F,1,13,0.7,24,0,91,1021.0,-25.0478705,-51.5420272,61490.9,03AA46F2,0021800F,00005288,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 18:34:03,2025-09-30 18:34:03,2025-09-30 18:34:03,4675644778,195,01,02,83,123,30,27968,0F,1,13,0.7,00,0,91,1041.5,-25.0478008,-51.5418452,61491.0,03AA4742,0021800F,00006D40,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB9,2F
2025-09-30 18:34:14,2025-09-30 18:34:14,2025-09-30 18:34:14,4675644778,196,01,02,83,255,45,26205,0E,0,13,0.7,00,0,91,1043.9,-25.0477965,-51.5418464,61491.0,03AA4742,0021800E,0000665D,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-09-30 18:34:15,2025-09-30 18:34:15,2025-09-30 18:34:15,4675644778,197,01,02,83,128,20,26235,0E,0,13,0.7,00,0,91,1043.9,-25.0477965,-51.5418464,61491.0,03AA4742,0021800E,0000667B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-09-30 18:39:15,2025-09-30 18:39:15,2025-09-30 18:39:15,4675644778,198,01,02,83,75,27,25627,0E,0,11,0.8,00,0,91,1046.5,-25.047797,-51.5418462,61491.0,03AA4742,0021800E,0000641B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB8,2F
2025-09-30 20:34:36,2025-09-30 19:39:18,2025-09-30 19:39:18,4675644778,199,01,02,83,75,27,25323,0E,0,12,0.8,20,0,116,1046.6,-25.0477459,-51.541856,61491.0,03AA4742,0021800E,000062EB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-09-30 20:39:22,2025-09-30 20:39:22,2025-09-30 20:39:22,4675644778,200,01,02,83,75,27,25293,0E,0,12,0.8,00,0,0,1056.6,-25.0478041,-51.5418277,61491.0,03AA4742,0021800E,000062CD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB8,2F
2025-09-30 21:39:26,2025-09-30 21:39:26,2025-09-30 21:39:26,4675644778,201,01,02,83,75,27,25262,0E,0,14,0.8,00,0,337,1055.6,-25.0478639,-51.5418631,61491.0,03AA4742,0021800E,000062AE,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB8,2F
2025-09-30 22:39:30,2025-09-30 22:39:30,2025-09-30 22:39:30,4675644778,202,01,02,83,75,27,25201,0E,0,13,0.8,00,0,0,1055.5,-25.0477198,-51.5418352,61491.0,03AA4742,0021800E,00006271,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,2F
2025-09-30 23:39:34,2025-09-30 23:39:33,2025-09-30 23:39:33,4675644778,203,01,02,83,75,27,25171,0E,0,14,0.8,00,0,303,1056.3,-25.0477144,-51.5418806,61491.0,03AA4742,0021800E,00006253,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-01 14:36:02,2025-10-01 14:36:02,2025-10-01 14:36:02,4675644778,226,01,02,83,75,27,25019,0E,0,18,0.6,00,0,63,1059.1,-25.0478928,-51.5420663,61491.1,03AA4770,0021800E,000061BB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB3,0F
2025-10-01 15:36:06,2025-10-01 15:36:06,2025-10-01 15:36:06,4675644778,227,01,02,83,75,27,24989,0E,0,16,0.6,00,0,332,1033.1,-25.0478872,-51.5420915,61491.1,03AA4770,0021800E,0000619D,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,0F
2025-10-01 16:36:10,2025-10-01 16:36:10,2025-10-01 16:36:10,4675644778,228,01,02,83,75,27,24989,0E,0,15,0.6,00,0,0,1037.7,-25.0479352,-51.5420731,61491.1,03AA4770,0021800E,0000619D,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-01 17:36:14,2025-10-01 17:36:13,2025-10-01 17:36:13,4675644778,229,01,02,83,75,27,24989,0E,0,12,0.8,00,0,0,1044.2,-25.047982,-51.5420248,61491.1,03AA4770,0021800E,0000619D,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-01 18:18:04,2025-10-01 18:17:51,2025-10-01 17:36:23,4675644778,230,01,02,83,112,21,17297,0F,1,11,0.8,24,0,0,1044.1,-25.0479827,-51.5420266,61491.1,03AA4770,0021800F,00004391,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-01 18:20:53,2025-10-01 18:20:53,2025-10-01 18:20:53,4675644778,231,01,02,83,123,30,27542,0F,1,12,0.8,00,2,154,1046.5,-25.0479903,-51.5420574,61491.1,03AA4777,0021800F,00006B96,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-01 18:21:47,2025-10-01 18:21:47,2025-10-01 18:21:47,4675644778,232,01,02,83,255,46,27633,0F,1,13,0.7,00,0,79,1043.0,-25.0477805,-51.5416881,61491.1,03AA47B0,0021800F,00006BF1,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-10-01 18:21:56,2025-10-01 18:21:55,2025-10-01 18:21:55,4675644778,233,01,02,83,255,45,26387,0E,0,9,1.1,00,0,79,1043.0,-25.0477801,-51.5416875,61491.1,03AA47B0,0021800E,00006713,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB0,2F
2025-10-01 18:21:58,2025-10-01 18:21:57,2025-10-01 18:21:57,4675644778,234,01,02,83,128,20,26387,0E,0,9,1.1,00,0,79,1043.0,-25.0477801,-51.5416875,61491.1,03AA47B0,0021800E,00006713,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB0,2F
2025-10-01 18:26:57,2025-10-01 18:26:57,2025-10-01 18:26:57,4675644778,235,01,02,83,75,27,25475,0E,0,10,0.9,00,0,79,1043.4,-25.0477816,-51.5416843,61491.1,03AA47B0,0021800E,00006383,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-01 19:27:02,2025-10-01 19:27:01,2025-10-01 19:27:01,4675644778,236,01,02,83,75,27,25201,0E,0,13,0.7,00,0,320,1054.9,-25.047767,-51.5416355,61491.1,03AA47B0,0021800E,00006271,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-01 20:27:05,2025-10-01 20:27:05,2025-10-01 20:27:05,4675644778,237,01,02,83,75,27,25110,0E,0,12,0.8,00,0,0,1043.7,-25.0478839,-51.541618,61491.1,03AA47B0,0021800E,00006216,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-01 21:22:22,2025-10-01 20:27:05,2025-10-01 20:27:05,4675644778,237,01,02,83,75,27,25110,0E,0,12,0.8,20,0,0,1043.7,-25.0478839,-51.541618,61491.1,03AA47B0,0021800E,00006216,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-01 21:27:09,2025-10-01 21:27:08,2025-10-01 21:27:08,4675644778,238,01,02,83,75,27,25080,0E,0,11,1.0,00,0,0,1053.3,-25.0478755,-51.5416252,61491.1,03AA47B0,0021800E,000061F8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-01 22:27:12,2025-10-01 22:27:11,2025-10-01 22:27:11,4675644778,239,01,02,83,75,27,25049,0E,0,11,0.9,00,0,0,1057.8,-25.0477608,-51.5416445,61491.1,03AA47B0,0021800E,000061D9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-01 23:27:15,2025-10-01 23:27:14,2025-10-01 23:27:14,4675644778,240,01,02,83,75,27,25019,0E,0,13,0.7,00,0,229,1038.8,-25.0478436,-51.5416791,61491.1,03AA47B0,0021800E,000061BB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-02 14:39:07,2025-10-02 14:39:07,2025-10-02 14:39:07,4675644778,262,01,02,83,75,27,24958,0E,0,15,0.7,00,0,0,1054.1,-25.0478824,-51.5419932,61491.2,03AA47FF,0021800E,0000617E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-02 15:39:11,2025-10-02 15:39:11,2025-10-02 15:39:11,4675644778,263,01,02,83,75,27,24928,0E,0,15,0.6,00,0,196,1040.9,-25.0478719,-51.5419689,61491.2,03AA47FF,0021800E,00006160,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-02 16:04:17,2025-10-02 16:04:17,2025-10-02 16:04:17,4675644778,264,01,02,83,75,27,24928,0E,0,16,0.6,00,0,0,1031.6,-25.0479099,-51.541995,61491.2,03AA47FF,0021800E,00006160,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBE,0F
2025-10-02 17:23:32,2025-10-02 16:28:12,2025-10-02 16:28:12,4675644778,265,01,02,83,75,27,24897,0E,0,13,0.7,20,0,174,1051.7,-25.0478796,-51.5419383,61491.2,03AA47FF,0021800E,00006141,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-02 17:28:16,2025-10-02 17:28:15,2025-10-02 17:28:15,4675644778,266,01,02,83,75,27,24897,0E,0,14,0.7,00,0,0,1043.7,-25.0479332,-51.5420042,61491.2,03AA47FF,0021800E,00006141,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFC0,0F
2025-10-02 18:28:18,2025-10-02 18:28:18,2025-10-02 18:28:18,4675644778,267,01,02,83,75,27,24897,0E,0,14,0.7,00,0,255,1037.0,-25.0479845,-51.5419358,61491.2,03AA47FF,0021800E,00006141,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFC0,0F
2025-10-02 19:28:22,2025-10-02 19:28:22,2025-10-02 19:28:22,4675644778,268,01,02,83,75,27,24897,0E,0,14,0.7,00,0,309,1034.9,-25.0479584,-51.5419578,61491.2,03AA47FF,0021800E,00006141,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBF,0F
2025-10-02 19:53:35,2025-10-02 19:53:22,2025-10-02 19:28:31,4675644778,269,01,02,83,112,21,16355,0F,1,14,0.7,24,0,309,1035.0,-25.0479584,-51.5419571,61491.2,03AA47FF,0021800F,00003FE3,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-02 19:53:37,2025-10-02 19:53:36,2025-10-02 19:53:34,4675644778,270,01,02,83,255,45,22891,0E,0,6,1.0,04,0,182,1029.6,-25.0480047,-51.5418103,61491.2,03AA47FF,0021800E,0000596B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBF,0F
2025-10-02 19:53:38,2025-10-02 19:53:36,2025-10-02 19:53:34,4675644778,271,01,02,83,128,20,23347,0E,0,6,1.0,04,0,182,1029.6,-25.0480047,-51.5418103,61491.2,03AA47FF,0021800E,00005B33,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBF,0F
2025-10-02 19:54:04,2025-10-02 19:54:03,2025-10-02 19:54:03,4675644778,272,01,02,83,112,21,24198,0F,1,10,0.8,00,0,0,1029.9,-25.0479648,-51.5418426,61491.2,03AA47FF,0021800F,00005E86,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-02 19:57:04,2025-10-02 19:57:03,2025-10-02 19:57:03,4675644778,273,01,02,83,123,30,27512,0F,1,15,0.7,00,1,86,1041.3,-25.0478226,-51.5416959,61491.2,03AA481E,0021800F,00006B78,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,0F
2025-10-02 19:57:26,2025-10-02 19:57:25,2025-10-02 19:57:25,4675644778,274,01,02,83,255,45,26296,0E,0,15,0.7,00,0,85,1051.0,-25.0478402,-51.5416492,61491.2,03AA4821,0021800E,000066B8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-02 19:57:27,2025-10-02 19:57:26,2025-10-02 19:57:26,4675644778,275,01,02,83,128,20,26265,0F,1,15,0.7,00,0,85,1050.5,-25.0478391,-51.5416488,61491.2,03AA4821,0021800F,00006699,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-02 19:57:29,2025-10-02 19:57:28,2025-10-02 19:57:28,4675644778,276,01,02,83,112,21,22192,0F,1,16,0.6,00,0,85,1050.8,-25.0478396,-51.5416394,61491.2,03AA4821,0021800F,000056B0,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-02 19:57:33,2025-10-02 19:57:33,2025-10-02 19:57:33,4675644778,277,01,02,83,255,45,25566,0E,0,15,0.7,00,0,85,1051.7,-25.0478353,-51.5416384,61491.2,03AA4821,0021800E,000063DE,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-02 19:57:34,2025-10-02 19:57:33,2025-10-02 19:57:33,4675644778,278,01,02,83,128,20,25597,0E,0,14,0.7,00,0,85,1051.7,-25.0478353,-51.5416384,61491.2,03AA4821,0021800E,000063FD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB6,0F
2025-10-02 20:02:34,2025-10-02 20:02:33,2025-10-02 20:02:33,4675644778,279,01,02,83,75,27,25293,0E,0,14,0.7,00,0,85,1049.8,-25.047809,-51.5416414,61491.2,03AA4821,0021800E,000062CD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,0F
2025-10-02 21:02:37,2025-10-02 21:02:36,2025-10-02 21:02:36,4675644778,280,01,02,83,75,27,25049,0E,0,8,1.2,00,0,0,1050.1,-25.047824,-51.5416285,61491.2,03AA4821,0021800E,000061D9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,0F
2025-10-02 22:02:40,2025-10-02 22:02:40,2025-10-02 22:02:40,4675644778,281,01,02,83,75,27,24958,0E,0,12,0.8,00,0,0,1052.9,-25.0477941,-51.5416776,61491.2,03AA4821,0021800E,0000617E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,0F
2025-10-02 23:02:44,2025-10-02 23:02:44,2025-10-02 23:02:44,4675644778,282,01,02,83,75,27,24928,0E,0,15,0.7,00,0,0,1056.1,-25.0477833,-51.5416701,61491.2,03AA4821,0021800E,00006160,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-03 14:58:24,2025-10-03 14:58:23,2025-10-03 14:58:23,4675644778,307,01,02,83,75,27,24928,0E,0,16,0.7,00,0,200,1048.1,-25.0479814,-51.5420588,61491.3,03AA487E,0021800E,00006160,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFAF,0F
2025-10-03 15:37:13,2025-10-03 15:34:34,2025-10-03 14:58:33,4675644778,310,01,02,83,128,20,24776,0E,0,16,0.7,24,0,308,1048.8,-25.0479907,-51.5420672,61491.3,03AA487E,0021800E,000060C8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-03 15:37:13,2025-10-03 15:34:34,2025-10-03 14:58:33,4675644778,309,01,02,83,255,45,24776,0E,0,16,0.7,24,0,308,1048.8,-25.0479907,-51.5420672,61491.3,03AA487E,0021800E,000060C8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-03 15:37:13,2025-10-03 15:34:30,2025-10-03 14:58:33,4675644778,308,01,02,83,112,21,24685,0F,1,16,0.7,24,0,308,1048.8,-25.0479907,-51.5420672,61491.3,03AA487E,0021800F,0000606D,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-03 15:37:55,2025-10-03 15:35:31,2025-10-03 15:35:31,4675644778,312,01,02,83,255,45,24745,0E,0,15,0.6,20,0,0,1024.8,-25.0479338,-51.5420856,61491.3,03AA487E,0021800E,000060A9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFB5,00
2025-10-03 15:37:55,2025-10-03 15:34:46,2025-10-03 15:34:44,4675644778,311,01,02,83,255,45,24715,0E,0,8,1.4,24,0,353,1034.6,-25.0479257,-51.5421991,61491.3,03AA487E,0021800E,0000608B,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-03 15:37:55,2025-10-03 15:34:34,2025-10-03 14:58:33,4675644778,310,01,02,83,128,20,24776,0E,0,16,0.7,24,0,308,1048.8,-25.0479907,-51.5420672,61491.3,03AA487E,0021800E,000060C8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-03 15:39:36,2025-10-03 15:39:35,2025-10-03 15:39:35,4675644778,313,01,02,83,75,27,24867,0E,0,17,0.6,00,0,36,1029.6,-25.0479526,-51.5420845,61491.3,03AA487E,0021800E,00006123,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-03 16:39:39,2025-10-03 16:39:38,2025-10-03 16:39:38,4675644778,314,01,02,83,75,27,24867,0E,0,15,0.7,00,0,0,1037.5,-25.0479406,-51.5420618,61491.3,03AA487E,0021800E,00006123,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFAC,0F
