Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo
2025-10-21 23:00:55,2025-10-21 23:00:54,2025-10-21 22:58:33,385349,862689070112179,9460,GTERI,4.19,00008200,698407,13022,80,00,11,,,12,1,0724,0011,C406,06690417,0.0,58,92.2,-9.540108,-35.725910,1673.7,,23,0,2,3,,,,,,,,,,,,,,,,1,0.0,58,92.2,-35.725910,-9.540108,2025-10-21 22:58:33,12,1673.7,10,+RESP:
2025-10-21 22:00:57,2025-10-21 22:00:57,2025-10-21 22:00:57,385349,862689070112179,9459,GTERI,4.19,00008200,698407,12780,80,00,12,,,16,1,0724,0011,C406,06690417,0.0,58,92.2,-9.540108,-35.725910,1673.7,,17,0,2,3,,,,,,,,,,,,,,,,1,0.0,58,92.2,-35.725910,-9.540108,2025-10-21 22:00:57,16,1673.7,10,+RESP:
2025-10-21 22:00:56,2025-10-21 22:00:56,2025-10-21 22:00:56,385349,862689070112179,9458,GTIGF,4.19,,698407,12780,80,00,12,1554,,16,0,0724,0011,C406,06690417,0.0,58,92.2,-9.540108,-35.725910,1673.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 21:59:09,2025-10-21 21:59:09,2025-10-21 21:59:04,385349,862689070112179,9457,GTERI,4.19,00008200,698407,14175,81,00,22,,,18,1,0724,0011,C406,06690417,17.3,1,94.2,-9.542708,-35.725805,1673.3,,29,0,2,3,,,,,,,,,,,,,,,,1,54.7,45,87.5,-35.727908,-9.544838,2025-10-21 21:58:20,15,1673.0,10,+RESP:
2025-10-21 21:56:10,2025-10-21 21:56:09,2025-10-21 21:56:04,385349,862689070112179,9454,GTERI,4.19,00008200,698407,14111,81,00,22,,,17,1,0724,0011,C406,06690417,54.7,43,77.5,-9.550848,-35.734125,1672.1,,17,0,2,3,,,,,,,,,,,,,,,,1,55.6,45,75.9,-35.734055,-9.550762,2025-10-21 21:56:05,18,1672.1,10,+RESP:
2025-10-21 21:53:09,2025-10-21 21:53:09,2025-10-21 21:53:05,385349,862689070112179,9452,GTERI,4.19,00008200,698407,14038,81,00,22,,,16,1,0724,0011,C406,06690517,15.3,46,77.2,-9.560792,-35.744635,1670.5,,18,0,2,3,,,,,,,,,,,,,,,,1,43.7,338,80.7,-35.745412,-9.563227,2025-10-21 21:51:47,16,1670.2,10,+RESP:
2025-10-21 21:50:10,2025-10-21 21:50:09,2025-10-21 21:50:05,385349,862689070112179,9449,GTERI,4.19,00008200,698407,14111,81,00,22,,,16,1,0724,0011,C406,06690517,0.0,26,83.6,-9.566430,-35.747718,1669.5,,18,0,2,3,,,,,,,,,,,,,,,,1,46.3,347,73.9,-35.749865,-9.573618,2025-10-21 21:48:09,16,1668.6,10,+RESP:
2025-10-21 21:47:10,2025-10-21 21:47:09,2025-10-21 21:47:05,385349,862689070112179,9447,GTERI,4.19,00008200,698407,14078,81,00,22,,,14,1,0724,0011,C406,0668FE15,37.3,63,77.5,-9.577648,-35.751837,1668.0,,26,0,2,3,,,,,,,,,,,,,,,,1,48.7,62,90.0,-35.754413,-9.579008,2025-10-21 21:46:30,15,1667.7,10,+RESP:
2025-10-21 21:44:09,2025-10-21 21:44:09,2025-10-21 21:44:05,385349,862689070112179,9444,GTERI,4.19,00008200,698407,14135,81,00,22,,,17,1,0724,0011,C406,0668FE16,33.9,323,95.1,-9.585528,-35.763555,1666.4,,29,0,2,3,,,,,,,,,,,,,,,,1,57.6,320,95.0,-35.760635,-9.589407,2025-10-21 21:43:17,16,1665.9,10,+RESP:
2025-10-21 21:41:09,2025-10-21 21:41:09,2025-10-21 21:41:05,385349,862689070112179,9442,GTERI,4.19,00008200,698407,14111,81,00,22,,,18,1,0724,0011,C406,0668FE16,37.5,301,94.0,-9.591375,-35.757953,1665.5,,31,0,2,3,,,,,,,,,,,,,,,,1,48.8,298,90.4,-35.757590,-9.591585,2025-10-21 21:41:01,17,1665.5,10,+RESP:
2025-10-21 21:38:10,2025-10-21 21:38:09,2025-10-21 21:38:04,385349,862689070112179,9439,GTERI,4.19,00008200,698407,14046,81,00,22,,,18,1,0724,0011,C406,0668F915,0.0,302,76.9,-9.592657,-35.755687,1665.3,,15,0,2,3,,,,,,,,,,,,,,,,1,63.3,49,80.6,-35.753923,-9.597053,2025-10-21 21:36:13,16,1664.5,10,+RESP:
2025-10-21 21:35:12,2025-10-21 21:35:12,2025-10-21 21:35:11,385349,862689070112179,9437,GTERI,4.19,00008200,698407,13933,81,00,21,,,12,1,0724,0011,C406,0668F915,0.7,170,89.4,-9.600107,-35.757527,1664.0,,25,0,2,3,,,,,,,,,,,,,,,,1,0.7,170,89.4,-35.757527,-9.600107,2025-10-21 21:35:11,12,1664.0,10,+RESP:
2025-10-21 21:35:03,2025-10-21 21:35:02,2025-10-21 21:27:35,385349,862689070112179,9435,GTIGN,4.19,,698407,12917,81,00,21,,448,15,1,0724,0011,C406,0668F915,0.0,106,91.5,-9.600017,-35.757483,1664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 21:27:35,2025-10-21 21:27:35,2025-10-21 21:27:35,385349,862689070112179,9434,GTERI,4.19,00008200,698407,12868,80,00,12,,,15,1,0724,0011,C406,0668F915,0.0,106,91.5,-9.600017,-35.757483,1664.0,,21,0,2,3,,,,,,,,,,,,,,,,1,0.0,106,91.5,-35.757483,-9.600017,2025-10-21 21:27:35,15,1664.0,10,+RESP:
2025-10-21 21:27:35,2025-10-21 21:27:34,2025-10-21 21:27:34,385349,862689070112179,9433,GTIGF,4.19,,698407,12892,80,00,12,1042,,15,0,0724,0011,C406,0668F915,0.0,106,91.5,-9.600017,-35.757483,1664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 21:24:44,2025-10-21 21:24:44,2025-10-21 21:24:39,385349,862689070112179,9431,GTERI,4.19,00008200,698407,14111,81,00,22,,,19,1,0724,0011,C406,0668FE16,80.5,119,96.6,-9.591873,-35.757212,1662.4,,16,0,2,3,,,,,,,,,,,,,,,,1,81.7,120,95.1,-35.756492,-9.592287,2025-10-21 21:24:43,19,1662.4,10,+RESP:
2025-10-21 21:24:05,2025-10-21 21:21:44,2025-10-21 21:21:39,385349,862689070112179,9429,GTERI,4.19,00008200,698407,14094,81,00,22,,,11,1,0724,0011,C406,0668FE15,8.7,232,76.3,-9.581375,-35.760567,1660.6,,31,0,2,3,,,,,,,,,,,,,,,,1,45.7,241,89.7,-35.752870,-9.577000,2025-10-21 21:19:36,11,1659.6,10,+BUFF:
2025-10-21 21:19:13,2025-10-21 21:19:13,,385349,862689070112179,9427,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 21:18:44,2025-10-21 21:18:44,2025-10-21 21:18:39,385349,862689070112179,9426,GTERI,4.19,00008200,698407,14119,81,00,22,,,11,1,0724,0011,C406,0668FC16,51.8,167,70.1,-9.573885,-35.750855,1659.1,,21,0,2,3,,,,,,,,,,,,,,,,1,56.5,166,69.1,-35.750955,-9.573485,2025-10-21 21:18:36,10,1659.1,10,+RESP:
2025-10-21 21:15:46,2025-10-21 21:15:44,2025-10-21 21:15:40,385349,862689070112179,9423,GTERI,4.19,00008200,698407,14151,81,00,22,,,9,1,0724,0011,C406,0668FE15,18.6,138,45.8,-9.568367,-35.746392,1657.9,,17,0,2,3,,,,,,,,,,,,,,,,1,40.9,156,80.3,-35.745513,-9.562978,2025-10-21 21:13:08,6,1657.1,10,+RESP:
2025-10-21 21:12:46,2025-10-21 21:12:46,2025-10-21 21:12:46,385349,862689070112179,9421,GTERI,4.19,00008200,698407,14078,81,00,22,,,6,1,0724,0011,C406,06690517,4.3,220,85.0,-9.561688,-35.745683,1656.9,,23,0,2,3,,,,,,,,,,,,,,,,1,4.3,220,85.0,-35.745683,-9.561688,2025-10-21 21:12:46,6,1656.9,10,+RESP:
2025-10-21 21:10:13,2025-10-21 21:10:12,2025-10-21 21:06:19,385349,862689070112179,9418,GTIGN,4.19,,698407,13086,81,00,21,,234,14,1,0724,0011,C406,06690515,0.0,210,97.0,-9.557763,-35.741185,1656.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 21:06:19,2025-10-21 21:06:19,2025-10-21 21:06:19,385349,862689070112179,9417,GTERI,4.19,00008200,698407,12884,80,00,11,,,14,1,0724,0011,C406,06690515,0.0,210,97.0,-9.557763,-35.741185,1656.9,,21,0,2,3,,,,,,,,,,,,,,,,1,0.0,210,97.0,-35.741185,-9.557763,2025-10-21 21:06:19,14,1656.9,10,+RESP:
2025-10-21 21:06:18,2025-10-21 21:06:18,2025-10-21 21:06:18,385349,862689070112179,9416,GTIGF,4.19,,698407,12876,80,00,11,516,,13,0,0724,0011,C406,06690515,0.0,210,97.0,-9.557763,-35.741185,1656.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 21:03:49,2025-10-21 21:03:49,2025-10-21 21:03:45,385349,862689070112179,9414,GTERI,4.19,00008200,698407,14127,81,00,22,,,19,1,0724,0011,C406,06690417,50.3,226,102.9,-9.553868,-35.737313,1656.4,,19,0,2,3,,,,,,,,,,,,,,,,1,54.1,224,100.0,-35.734745,-9.551410,2025-10-21 21:02:55,17,1656.0,10,+RESP:
2025-10-21 21:00:50,2025-10-21 21:00:49,2025-10-21 21:00:45,385349,862689070112179,9411,GTERI,4.19,00008200,698407,14199,81,00,22,,,16,1,0724,0011,C406,06690417,0.0,213,102.8,-9.545470,-35.728617,1655.0,,23,0,2,3,,,,,,,,,,,,,,,,1,59.7,224,97.7,-35.727573,-9.544452,2025-10-21 20:59:40,13,1654.9,10,+RESP:
2025-10-21 20:57:54,2025-10-21 20:57:54,2025-10-21 20:57:53,385349,862689070112179,9409,GTERI,4.19,00008200,698407,12441,81,00,22,,,8,1,0724,0011,C406,06690417,0.8,238,80.9,-9.540083,-35.725903,1654.2,,18,0,2,3,,,,,,,,,,,,,,,,1,0.8,238,80.9,-35.725903,-9.540083,2025-10-21 20:57:53,8,1654.2,10,+RESP:
2025-10-21 20:57:42,2025-10-21 20:57:42,2025-10-21 20:01:48,385349,862689070112179,9407,GTIGN,4.19,,698407,12788,81,00,21,,3354,16,1,0724,0011,C406,06690417,0.0,238,98.0,-9.540093,-35.725897,1654.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 20:01:49,2025-10-21 20:01:49,2025-10-21 20:01:48,385349,862689070112179,9406,GTERI,4.19,00008200,698407,12884,80,00,12,,,16,1,0724,0011,C406,06690417,0.0,238,98.0,-9.540093,-35.725897,1654.2,,20,0,2,3,,,,,,,,,,,,,,,,1,0.0,238,98.0,-35.725897,-9.540093,2025-10-21 20:01:48,16,1654.2,10,+RESP:
2025-10-21 20:01:48,2025-10-21 20:01:48,2025-10-21 20:01:47,385349,862689070112179,9405,GTIGF,4.19,,698407,12876,80,00,12,682,,17,0,0724,0011,C406,06690417,0.0,238,98.0,-9.540093,-35.725897,1654.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 19:59:34,2025-10-21 19:59:34,2025-10-21 19:59:30,385349,862689070112179,9403,GTERI,4.19,00008200,698407,14207,81,00,22,,,16,1,0724,0011,C406,06690415,31.5,314,97.4,-9.540112,-35.721512,1653.5,,30,0,2,3,,,,,,,,,,,,,,,,1,37.2,315,98.4,-35.721767,-9.539853,2025-10-21 19:59:34,16,1653.6,10,+RESP:
2025-10-21 19:56:34,2025-10-21 19:56:34,2025-10-21 19:56:30,385349,862689070112179,9401,GTERI,4.19,00008200,698407,14111,81,00,21,,,12,1,0724,0011,C406,0669D316,0.0,230,86.8,-9.542337,-35.721748,1653.0,,25,0,2,3,,,,,,,,,,,,,,,,1,0.0,230,86.8,-35.721748,-9.542337,2025-10-21 19:56:34,12,1653.0,10,+RESP:
2025-10-21 19:53:34,2025-10-21 19:53:34,2025-10-21 19:53:30,385349,862689070112179,9398,GTERI,4.19,00008200,698407,14094,81,00,22,,,12,1,0724,0011,C406,0669D317,0.0,230,86.8,-9.542337,-35.721748,1653.0,,25,0,2,3,,,,,,,,,,,,,,,,1,26.5,314,91.4,-35.719735,-9.541770,2025-10-21 19:51:59,15,1652.8,10,+RESP:
2025-10-21 19:50:35,2025-10-21 19:50:35,2025-10-21 19:50:35,385349,862689070112179,9396,GTERI,4.19,00008200,698407,13659,81,00,22,,,5,1,0724,0011,C406,06690416,4.9,314,99.4,-9.544023,-35.721138,1652.3,,21,0,2,3,,,,,,,,,,,,,,,,1,4.9,314,99.4,-35.721138,-9.544023,2025-10-21 19:50:35,5,1652.4,10,+RESP:
2025-10-21 19:50:26,2025-10-21 19:50:26,2025-10-21 19:45:50,385349,862689070112179,9394,GTIGN,4.19,,698407,13038,81,00,21,,276,17,1,0724,0011,C406,06690416,0.0,52,99.3,-9.544087,-35.720943,1652.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 19:45:51,2025-10-21 19:45:51,2025-10-21 19:45:50,385349,862689070112179,9393,GTERI,4.19,00008200,698407,13086,80,00,11,,,17,1,0724,0011,C406,06690416,0.0,52,99.3,-9.544087,-35.720943,1652.3,,25,0,2,3,,,,,,,,,,,,,,,,1,0.0,52,99.3,-35.720943,-9.544087,2025-10-21 19:45:50,17,1652.3,10,+RESP:
2025-10-21 19:45:50,2025-10-21 19:45:50,2025-10-21 19:45:49,385349,862689070112179,9392,GTIGF,4.19,,698407,14151,80,00,11,478,,17,0,0724,0011,C406,06690416,0.0,52,99.3,-9.544087,-35.720943,1652.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 19:43:59,2025-10-21 19:43:59,2025-10-21 19:43:55,385349,862689070112179,9391,GTERI,4.19,00008200,698407,14111,81,00,21,,,14,1,0724,0011,C406,0669D316,0.0,52,99.3,-9.544087,-35.720943,1652.3,,24,0,2,3,,,,,,,,,,,,,,,,1,16.0,52,104.1,-35.721233,-9.544390,2025-10-21 19:41:06,14,1652.3,10,+RESP:
2025-10-21 19:41:00,2025-10-21 19:40:59,2025-10-21 19:40:54,385349,862689070112179,9388,GTERI,4.19,00008200,698407,14199,81,00,22,,,14,1,0724,0011,C406,06690416,24.7,49,108.0,-9.544718,-35.721638,1652.3,,24,0,2,3,,,,,,,,,,,,,,,,1,31.7,49,99.4,-35.722593,-9.545712,2025-10-21 19:40:06,14,1652.1,10,+RESP:
2025-10-21 19:38:04,2025-10-21 19:38:04,2025-10-21 19:38:03,385349,862689070112179,9386,GTERI,4.19,00008200,698407,13998,81,00,22,,,7,1,0724,0011,C406,0669D316,6.9,315,142.2,-9.548012,-35.726235,1651.5,,19,0,2,3,,,,,,,,,,,,,,,,1,6.9,315,142.2,-35.726235,-9.548012,2025-10-21 19:38:03,7,1651.5,10,+RESP:
2025-10-21 19:37:52,2025-10-21 19:37:52,2025-10-21 18:58:19,385349,862689070112179,9384,GTIGN,4.19,,698407,12852,81,00,22,,2374,12,1,0724,0011,C406,0669D316,0.0,28,107.9,-9.547738,-35.726373,1651.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 18:58:19,2025-10-21 18:58:19,2025-10-21 18:58:19,385349,862689070112179,9383,GTERI,4.18,00008200,698407,12554,80,00,12,,,12,1,0724,0011,C406,0669D316,0.0,28,107.9,-9.547738,-35.726373,1651.5,,19,0,2,3,,,,,,,,,,,,,,,,1,0.0,28,107.9,-35.726373,-9.547738,2025-10-21 18:58:19,12,1651.5,10,+RESP:
2025-10-21 18:58:18,2025-10-21 18:58:18,2025-10-21 18:58:18,385349,862689070112179,9382,GTIGF,4.18,,698407,12570,80,00,12,1523,,12,0,0724,0011,C406,0669D316,0.0,28,107.9,-9.547738,-35.726373,1651.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 18:55:36,2025-10-21 18:55:34,2025-10-21 18:55:29,385349,862689070112179,9380,GTERI,4.18,00008200,698407,13990,81,00,22,,,15,1,0724,0011,C406,0669D316,10.1,145,110.2,-9.546472,-35.726720,1651.2,,19,0,2,3,,,,,,,,,,,,,,,,1,50.2,315,83.9,-35.729087,-9.547830,2025-10-21 18:52:46,15,1650.6,10,+RESP:
2025-10-21 18:52:36,2025-10-21 18:52:34,2025-10-21 18:52:29,385349,862689070112179,9377,GTERI,4.18,00008200,698407,13917,81,00,22,,,15,1,0724,0011,C406,0669D316,24.8,46,87.0,-9.548935,-35.728163,1650.4,,18,0,2,3,,,,,,,,,,,,,,,,1,39.0,0,106.0,-35.729900,-9.551867,2025-10-21 18:50:54,13,1650.0,10,+RESP:
2025-10-21 18:52:36,2025-10-21 18:52:34,2025-10-21 18:52:29,385349,862689070112179,9377,GTERI,4.18,00008200,698407,13917,81,00,22,,,15,1,0724,0011,C406,0669D316,24.8,46,87.0,-9.548935,-35.728163,1650.4,,18,0,2,3,,,,,,,,,,,,,,,,1,39.0,0,106.0,-35.729900,-9.551867,2025-10-21 18:50:54,13,1650.0,10,+RESP:
2025-10-21 18:52:35,2025-10-21 18:52:34,2025-10-21 18:52:29,385349,862689070112179,9377,GTERI,4.18,00008200,698407,13917,81,00,22,,,15,1,0724,0011,C406,0669D316,24.8,46,87.0,-9.548935,-35.728163,1650.4,,18,0,2,3,,,,,,,,,,,,,,,,1,39.0,0,106.0,-35.729900,-9.551867,2025-10-21 18:50:54,13,1650.0,10,+RESP:
2025-10-21 18:49:34,2025-10-21 18:49:34,2025-10-21 18:49:29,385349,862689070112179,9375,GTERI,4.18,00008200,698407,13917,81,00,22,,,14,1,0724,0011,C406,0669D315,21.1,316,91.5,-9.556093,-35.728167,1649.4,,17,0,2,3,,,,,,,,,,,,,,,,1,37.1,327,106.1,-35.725808,-9.558712,2025-10-21 18:48:13,15,1649.1,10,+RESP:
2025-10-21 18:46:37,2025-10-21 18:46:34,2025-10-21 18:46:29,385349,862689070112179,9372,GTERI,4.18,00008200,698407,13998,81,00,22,,,14,1,0724,0011,C406,06690735,7.4,25,134.9,-9.561427,-35.725068,1648.5,,21,0,2,28,,,,,,,,,,,,,,,,1,28.2,335,119.0,-35.724500,-9.562550,2025-10-21 18:46:00,14,1648.4,10,+RESP:
2025-10-21 18:46:37,2025-10-21 18:46:34,2025-10-21 18:46:29,385349,862689070112179,9372,GTERI,4.18,00008200,698407,13998,81,00,22,,,14,1,0724,0011,C406,06690735,7.4,25,134.9,-9.561427,-35.725068,1648.5,,21,0,2,28,,,,,,,,,,,,,,,,1,28.2,335,119.0,-35.724500,-9.562550,2025-10-21 18:46:00,14,1648.4,10,+RESP:
2025-10-21 18:43:37,2025-10-21 18:43:37,2025-10-21 18:43:37,385349,862689070112179,9370,GTERI,4.18,00008200,698407,14054,81,00,21,,,13,1,0724,0011,C406,0669D615,25.2,296,92.2,-9.567368,-35.721478,1647.7,,17,0,2,3,,,,,,,,,,,,,,,,1,25.2,296,92.2,-35.721478,-9.567368,2025-10-21 18:43:37,13,1647.7,10,+RESP:
2025-10-21 18:43:37,2025-10-21 18:43:37,2025-10-21 18:43:37,385349,862689070112179,9369,GTRTL,4.18,,698407,14054,81,00,21,,,13,1,0724,0011,C406,0669D615,25.2,296,92.2,-9.567368,-35.721478,1647.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-21 18:43:34,2025-10-21 18:42:42,2025-10-21 18:42:41,385349,862689070112179,9367,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 18:43:33,2025-10-21 18:41:47,2025-10-21 18:41:42,385349,862689070112179,9366,GTERI,4.18,00008200,698407,14022,81,00,22,,,17,1,0724,0011,C406,0669D615,16.0,309,86.7,-9.569455,-35.714447,1647.0,,14,0,2,3,,,,,,,,,,,,,,,,1,71.1,286,82.4,-35.705028,-9.573327,2025-10-21 18:39:00,18,1645.9,10,+BUFF:
2025-10-21 18:43:33,2025-10-21 18:38:47,2025-10-21 18:38:42,385349,862689070112179,9364,GTERI,4.18,00008200,698407,14111,81,00,22,,,17,1,0724,0011,C406,0668F715,67.1,332,91.9,-9.575305,-35.702690,1645.6,,15,0,2,3,,,,,,,,,,,,,,,,1,86.8,316,76.6,-35.689833,-9.583027,2025-10-21 18:36:59,19,1643.6,10,+BUFF:
2025-10-21 18:43:32,2025-10-21 18:35:47,2025-10-21 18:35:42,385349,862689070112179,9363,GTERI,4.19,00008200,698407,14062,81,00,22,,,19,1,0724,0011,C7EE,066A0216,63.6,276,57.5,-9.595038,-35.683880,1642.1,,14,0,2,3,,,,,,,,,,,,,,,,1,63.7,278,58.0,-35.684035,-9.595017,2025-10-21 18:35:43,18,1642.1,10,+BUFF:
2025-10-21 18:43:32,2025-10-21 18:32:51,2025-10-21 18:32:50,385349,862689070112179,9361,GTERI,4.19,00008200,698407,13861,81,00,21,,,12,1,0724,0011,C7EE,066A0216,1.6,246,29.7,-9.594438,-35.674880,1640.8,,13,0,2,3,,,,,,,,,,,,,,,,1,1.6,246,29.7,-35.674880,-9.594438,2025-10-21 18:32:50,12,1640.8,10,+BUFF:
2025-10-21 18:43:31,2025-10-21 18:32:51,2025-10-21 18:32:50,385349,862689070112179,9360,GTRTL,4.19,,698407,13861,81,00,21,,,12,1,0724,0011,C7EE,066A0216,1.6,246,29.7,-9.594438,-35.674880,1640.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-21 18:43:31,2025-10-21 18:31:59,2025-10-21 18:31:54,385349,862689070112179,9358,GTERI,4.19,00008200,698407,13836,81,00,22,,,17,1,0724,0011,C7EE,066A0216,0.0,175,24.8,-9.594217,-35.674773,1640.8,,11,0,2,3,,,,,,,,,,,,,,,,1,7.5,216,22.6,-35.674707,-9.594068,2025-10-21 18:31:07,17,1640.8,10,+BUFF:
2025-10-21 18:43:30,2025-10-21 18:31:53,2025-10-21 18:31:53,385349,862689070112179,9357,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
