Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo
2025-10-20 00:31:14,2025-10-20 00:31:14,2025-10-20 00:29:16,385349,862689070136285,1375,GTERI,3.82,00008200,698407,12463,80,00,11,,,5,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-20 00:29:16,5,2.8,10,+RESP:
2025-10-19 23:31:14,2025-10-19 23:31:14,2025-10-19 23:29:17,385349,862689070136285,1374,GTERI,3.84,00008200,698407,12463,80,00,11,,,4,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 23:29:17,4,2.8,10,+RESP:
2025-10-19 22:31:14,2025-10-19 22:31:14,2025-10-19 22:29:18,385349,862689070136285,1373,GTERI,3.85,00008200,698407,12471,80,00,11,,,5,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 22:29:18,5,2.8,10,+RESP:
2025-10-19 21:31:14,2025-10-19 21:31:14,2025-10-19 21:29:19,385349,862689070136285,1372,GTERI,3.86,00008200,698407,12471,80,00,11,,,4,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 21:29:19,4,2.8,10,+RESP:
2025-10-19 20:31:14,2025-10-19 20:31:14,2025-10-19 20:28:52,385349,862689070136285,1371,GTERI,3.89,00008200,698407,12479,80,00,11,,,11,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 20:28:52,11,2.8,10,+RESP:
2025-10-19 19:31:14,2025-10-19 19:31:14,2025-10-19 19:28:52,385349,862689070136285,1370,GTERI,3.91,00008200,698407,12479,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 19:28:52,10,2.8,10,+RESP:
2025-10-19 18:31:14,2025-10-19 18:31:14,2025-10-19 18:28:52,385349,862689070136285,1369,GTERI,3.94,00008200,698407,12487,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 18:28:52,12,2.8,10,+RESP:
2025-10-19 17:31:14,2025-10-19 17:31:14,2025-10-19 17:28:52,385349,862689070136285,1368,GTERI,3.95,00008200,698407,12487,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 17:28:52,10,2.8,10,+RESP:
2025-10-19 16:31:14,2025-10-19 16:31:14,2025-10-19 16:28:52,385349,862689070136285,1367,GTERI,3.97,00008200,698407,12487,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 16:28:52,12,2.8,10,+RESP:
2025-10-19 15:31:14,2025-10-19 15:31:14,2025-10-19 15:28:52,385349,862689070136285,1366,GTERI,3.99,00008200,698407,12487,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,255,62.5,-29.995520,-51.134828,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,255,62.5,-51.134828,-29.995520,2025-10-19 15:28:52,12,2.8,10,+RESP:
2025-10-19 15:05:28,2025-10-19 15:02:08,2025-10-19 14:31:26,385349,862689070136285,1365,GTINF,4.00,,698407,12487,80,00,11,,,,,,,,,,,,,,,,14,0,,,89551805000580221920,1,0,1,+0000,0
2025-10-19 13:31:19,2025-10-19 13:31:19,2025-10-19 13:28:56,385349,862689070136285,1364,GTERI,4.05,00008200,698407,12487,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 13:28:56,13,2.8,10,+RESP:
2025-10-19 12:31:20,2025-10-19 12:31:19,2025-10-19 12:28:56,385349,862689070136285,1363,GTERI,4.06,00008200,698407,12479,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 12:28:56,12,2.8,10,+RESP:
2025-10-19 11:31:19,2025-10-19 11:31:19,2025-10-19 11:28:56,385349,862689070136285,1362,GTERI,4.09,00008200,698407,12471,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 11:28:56,12,2.8,10,+RESP:
2025-10-19 10:31:19,2025-10-19 10:31:19,2025-10-19 10:28:56,385349,862689070136285,1361,GTERI,4.11,00008200,698407,12463,80,00,11,,,9,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 10:28:56,9,2.8,10,+RESP:
2025-10-19 09:31:19,2025-10-19 09:31:19,2025-10-19 09:28:56,385349,862689070136285,1360,GTERI,4.14,00008200,698407,12463,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 09:28:56,12,2.8,10,+RESP:
2025-10-19 08:31:19,2025-10-19 08:31:19,2025-10-19 08:28:56,385349,862689070136285,1359,GTERI,4.19,00008200,698407,12309,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 08:28:56,12,2.8,10,+RESP:
2025-10-19 07:31:19,2025-10-19 07:31:19,2025-10-19 07:28:56,385349,862689070136285,1358,GTERI,4.02,00008200,698407,12260,80,00,11,,,14,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 07:28:56,14,2.8,10,+RESP:
2025-10-19 06:31:19,2025-10-19 06:31:19,2025-10-19 06:28:56,385349,862689070136285,1357,GTERI,3.84,00008200,698407,12463,80,00,11,,,15,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 06:28:56,15,2.8,10,+RESP:
2025-10-19 05:31:19,2025-10-19 05:31:19,2025-10-19 05:28:56,385349,862689070136285,1356,GTERI,3.85,00008200,698407,12463,80,00,11,,,16,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 05:28:56,16,2.8,10,+RESP:
2025-10-19 04:31:19,2025-10-19 04:31:19,2025-10-19 04:28:56,385349,862689070136285,1355,GTERI,3.86,00008200,698407,12471,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 04:28:56,13,2.8,10,+RESP:
2025-10-19 03:31:19,2025-10-19 03:31:19,2025-10-19 03:28:56,385349,862689070136285,1354,GTERI,3.88,00008200,698407,12471,80,00,11,,,17,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 03:28:56,17,2.8,10,+RESP:
2025-10-19 02:31:19,2025-10-19 02:31:19,2025-10-19 02:28:57,385349,862689070136285,1353,GTERI,3.90,00008200,698407,12471,80,00,11,,,14,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 02:28:57,14,2.8,10,+RESP:
2025-10-19 01:31:19,2025-10-19 01:31:19,2025-10-19 01:28:56,385349,862689070136285,1352,GTERI,3.93,00008200,698407,12471,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 01:28:56,12,2.8,10,+RESP:
2025-10-19 00:31:19,2025-10-19 00:31:19,2025-10-19 00:28:56,385349,862689070136285,1351,GTERI,3.95,00008200,698407,12479,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-19 00:28:56,13,2.8,10,+RESP:
2025-10-18 23:31:19,2025-10-18 23:31:19,2025-10-18 23:28:57,385349,862689070136285,1350,GTERI,3.96,00008200,698407,12479,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 23:28:57,12,2.8,10,+RESP:
2025-10-18 22:31:19,2025-10-18 22:31:19,2025-10-18 22:28:57,385349,862689070136285,1349,GTERI,3.98,00008200,698407,12479,80,00,11,,,11,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 22:28:57,11,2.8,10,+RESP:
2025-10-18 21:31:19,2025-10-18 21:31:19,2025-10-18 21:28:57,385349,862689070136285,1348,GTERI,4.00,00008200,698407,12487,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 21:28:57,12,2.8,10,+RESP:
2025-10-18 20:31:19,2025-10-18 20:31:19,2025-10-18 20:28:57,385349,862689070136285,1347,GTERI,4.03,00008200,698407,12487,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 20:28:57,10,2.8,10,+RESP:
2025-10-18 19:31:19,2025-10-18 19:31:19,2025-10-18 19:28:57,385349,862689070136285,1346,GTERI,4.06,00008200,698407,12487,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 19:28:57,12,2.8,10,+RESP:
2025-10-18 18:31:19,2025-10-18 18:31:19,2025-10-18 18:28:57,385349,862689070136285,1345,GTERI,4.07,00008200,698407,12495,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 18:28:57,13,2.8,10,+RESP:
2025-10-18 17:31:19,2025-10-18 17:31:19,2025-10-18 17:29:00,385349,862689070136285,1344,GTERI,4.09,00008200,698407,12487,80,00,11,,,8,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 17:29:00,8,2.8,10,+RESP:
2025-10-18 16:31:19,2025-10-18 16:31:19,2025-10-18 16:28:57,385349,862689070136285,1343,GTERI,4.12,00008200,698407,12495,80,00,11,,,11,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 16:28:57,11,2.8,10,+RESP:
2025-10-18 15:31:19,2025-10-18 15:31:19,2025-10-18 15:28:57,385349,862689070136285,1342,GTERI,4.16,00008200,698407,12495,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,178,44.4,-29.995553,-51.134843,2.8,,16,0,1,850,,,,,,,,,,,,,,,,1,0.0,178,44.4,-51.134843,-29.995553,2025-10-18 15:28:57,12,2.8,10,+RESP:
2025-10-18 15:02:10,2025-10-18 15:02:10,2025-10-18 14:31:20,385349,862689070136285,1341,GTINF,4.18,,698407,12349,80,00,11,,,,,,,,,,,,,,,,14,0,,,89551805000580221920,1,1,1,+0000,0
2025-10-18 14:31:41,2025-10-18 14:31:20,2025-10-18 14:31:20,385349,862689070136285,1340,GTERI,4.17,00008200,698407,12268,80,00,11,,,12,1,0724,0006,060F,0BA7,0.1,178,44.4,-29.995553,-51.134843,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.1,178,44.4,-51.134843,-29.995553,2025-10-18 14:31:20,12,2.8,10,+RESP:
2025-10-18 14:31:40,2025-10-18 14:31:20,2025-10-18 14:31:20,385349,862689070136285,1339,GTRTL,4.17,,698407,12268,80,00,11,,,12,1,0724,0006,060F,0BA7,0.1,178,44.4,-29.995553,-51.134843,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-18 14:31:40,2025-10-18 14:30:04,2025-10-18 14:30:03,385349,862689070136285,1338,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18 14:30:58,2025-10-18 14:20:57,2025-10-18 14:18:34,385349,862689070136285,1337,GTERI,4.13,00008200,698407,12293,80,00,11,,,11,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 14:18:34,11,2.8,10,+BUFF:
2025-10-18 13:20:56,2025-10-18 13:20:57,2025-10-18 13:18:34,385349,862689070136285,1336,GTERI,3.77,00008200,698407,12495,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 13:18:34,13,2.8,10,+RESP:
2025-10-18 12:20:57,2025-10-18 12:20:57,2025-10-18 12:18:34,385349,862689070136285,1335,GTERI,3.78,00008200,698407,12495,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 12:18:34,10,2.8,10,+RESP:
2025-10-18 11:20:56,2025-10-18 11:20:57,2025-10-18 11:18:34,385349,862689070136285,1334,GTERI,3.79,00008200,698407,12503,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 11:18:34,13,2.8,10,+RESP:
2025-10-18 10:20:56,2025-10-18 10:20:57,2025-10-18 10:18:34,385349,862689070136285,1333,GTERI,3.79,00008200,698407,12495,80,00,11,,,11,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 10:18:34,11,2.8,10,+RESP:
2025-10-18 09:20:57,2025-10-18 09:20:57,2025-10-18 09:18:34,385349,862689070136285,1332,GTERI,3.80,00008200,698407,12503,80,00,11,,,14,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 09:18:34,14,2.8,10,+RESP:
2025-10-18 08:20:56,2025-10-18 08:20:57,2025-10-18 08:18:34,385349,862689070136285,1331,GTERI,3.81,00008200,698407,12503,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 08:18:34,13,2.8,10,+RESP:
2025-10-18 07:20:56,2025-10-18 07:20:57,2025-10-18 07:18:34,385349,862689070136285,1330,GTERI,3.82,00008200,698407,12503,80,00,11,,,16,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 07:18:34,16,2.8,10,+RESP:
2025-10-18 06:20:56,2025-10-18 06:20:57,2025-10-18 06:18:34,385349,862689070136285,1329,GTERI,3.83,00008200,698407,12503,80,00,11,,,17,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 06:18:34,17,2.8,10,+RESP:
2025-10-18 05:20:56,2025-10-18 05:20:57,2025-10-18 05:18:34,385349,862689070136285,1328,GTERI,3.85,00008200,698407,12503,80,00,11,,,16,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 05:18:34,16,2.8,10,+RESP:
2025-10-18 04:20:56,2025-10-18 04:20:57,2025-10-18 04:18:34,385349,862689070136285,1327,GTERI,3.86,00008200,698407,12503,80,00,11,,,15,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 04:18:34,15,2.8,10,+RESP:
2025-10-18 03:20:56,2025-10-18 03:20:57,2025-10-18 03:18:34,385349,862689070136285,1326,GTERI,3.88,00008200,698407,12511,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 03:18:34,12,2.8,10,+RESP:
2025-10-18 02:20:56,2025-10-18 02:20:57,2025-10-18 02:18:34,385349,862689070136285,1325,GTERI,3.90,00008200,698407,12503,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 02:18:34,12,2.8,10,+RESP:
2025-10-18 01:21:36,2025-10-18 01:20:57,2025-10-18 01:18:34,385349,862689070136285,1324,GTERI,3.93,00008200,698407,12511,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,13,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 01:18:34,10,2.8,10,+RESP:
2025-10-18 01:20:56,2025-10-18 01:20:57,2025-10-18 01:18:34,385349,862689070136285,1324,GTERI,3.93,00008200,698407,12511,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,13,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 01:18:34,10,2.8,10,+RESP:
2025-10-18 00:20:57,2025-10-18 00:20:57,2025-10-18 00:18:34,385349,862689070136285,1323,GTERI,3.95,00008200,698407,12511,80,00,11,,,10,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-18 00:18:34,10,2.8,10,+RESP:
2025-10-17 23:20:57,2025-10-17 23:20:57,2025-10-17 23:18:34,385349,862689070136285,1322,GTERI,3.96,00008200,698407,12519,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-17 23:18:34,12,2.8,10,+RESP:
2025-10-17 22:24:16,2025-10-17 22:20:57,2025-10-17 22:18:34,385349,862689070136285,1321,GTERI,3.98,00008200,698407,12519,80,00,11,,,12,1,0724,0006,060F,0BA7,0.0,35,24.7,-29.995547,-51.134888,2.8,,14,0,1,850,,,,,,,,,,,,,,,,1,0.0,35,24.7,-51.134888,-29.995547,2025-10-17 22:18:34,12,2.8,10,+BUFF:
2025-10-17 20:20:56,2025-10-17 20:20:56,2025-10-17 20:18:34,385349,862689070136285,1320,GTERI,4.03,00008200,698407,12519,80,00,11,,,13,1,0724,0006,060F,0BA7,0.0,260,17.0,-29.995570,-51.134905,2.8,,12,0,1,850,,,,,,,,,,,,,,,,1,0.0,260,17.0,-51.134905,-29.995570,2025-10-17 20:18:34,13,2.8,10,+RESP:
2025-10-17 19:20:56,2025-10-17 19:20:56,2025-10-17 19:18:34,385349,862689070136285,1319,GTERI,4.06,00008200,698407,12519,80,00,11,,,9,1,0724,0006,060F,0BA7,0.0,260,17.0,-29.995570,-51.134905,2.8,,12,0,1,850,,,,,,,,,,,,,,,,1,0.0,260,17.0,-51.134905,-29.995570,2025-10-17 19:18:34,9,2.8,10,+RESP:
