Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Message Type,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-10-19 19:17:21,2025-10-19 19:17:21,2025-10-19 19:17:21,4675644778,843,01,02,83,75,27,19973,0E,0,11,0.9,00,0,0,1031.1,-25.0473955,-51.540837,61493.7,03AA5194,0021800E,00004E05,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB9,2F
2025-10-19 18:17:17,2025-10-19 18:17:17,2025-10-19 18:17:17,4675644778,842,01,02,83,75,27,19973,0E,0,11,0.9,00,0,0,1030.7,-25.0473839,-51.5408543,61493.7,03AA5194,0021800E,00004E05,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-19 17:17:13,2025-10-19 17:17:13,2025-10-19 17:17:13,4675644778,841,01,02,83,75,27,19973,0E,0,13,0.8,00,0,0,1030.8,-25.0474001,-51.5408778,61493.7,03AA5194,0021800E,00004E05,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-19 16:17:10,2025-10-19 16:17:09,2025-10-19 16:17:09,4675644778,840,01,02,83,75,27,19942,0E,0,11,0.9,00,0,0,1024.9,-25.0473574,-51.5408305,61493.7,03AA5194,0021800E,00004DE6,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-19 15:17:07,2025-10-19 15:17:06,2025-10-19 15:17:06,4675644778,839,01,02,83,75,27,19912,0E,0,13,0.7,00,0,0,1025.6,-25.047419,-51.540875,61493.7,03AA5194,0021800E,00004DC8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-19 14:17:04,2025-10-19 14:17:03,2025-10-19 14:17:03,4675644778,838,01,02,83,75,27,19912,0E,0,12,0.8,00,0,0,1035.2,-25.0473541,-51.540917,61493.7,03AA5194,0021800E,00004DC8,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-19 13:17:01,2025-10-19 13:17:00,2025-10-19 13:17:00,4675644778,837,01,02,83,75,27,20429,0E,0,14,0.7,00,0,259,1034.3,-25.0473523,-51.5408701,61493.7,03AA5194,0021800E,00004FCD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,2F
2025-10-19 12:16:58,2025-10-19 12:16:57,2025-10-19 12:16:57,4675644778,836,01,02,83,75,27,21219,0E,0,10,1.0,00,0,0,1021.3,-25.0473829,-51.5408496,61493.7,03AA5194,0021800E,000052E3,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-19 11:16:54,2025-10-19 11:16:54,2025-10-19 11:16:54,4675644778,835,01,02,83,75,27,21766,0E,0,13,0.8,00,0,0,1029.4,-25.0473237,-51.5409005,61493.7,03AA5194,0021800E,00005506,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-19 10:16:50,2025-10-19 10:16:50,2025-10-19 10:16:50,4675644778,834,01,02,83,75,27,21827,0E,0,12,0.8,00,0,0,1029.3,-25.0473022,-51.5409072,61493.7,03AA5194,0021800E,00005543,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,2F
2025-10-19 09:16:46,2025-10-19 09:16:46,2025-10-19 09:16:46,4675644778,833,01,02,83,75,27,21857,0E,0,14,0.8,00,0,0,1021.3,-25.0473531,-51.5408739,61493.7,03AA5194,0021800E,00005561,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,2F
2025-10-19 08:16:43,2025-10-19 08:16:42,2025-10-19 08:16:42,4675644778,832,01,02,83,75,27,21857,0E,0,10,1.0,00,0,296,1015.1,-25.047348,-51.5408643,61493.7,03AA5194,0021800E,00005561,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,2F
2025-10-19 07:16:40,2025-10-19 07:16:39,2025-10-19 07:16:39,4675644778,831,01,02,83,75,27,21888,0E,0,11,0.8,00,0,49,1000.8,-25.0473679,-51.5408426,61493.7,03AA5194,0021800E,00005580,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBE,2F
2025-10-19 06:16:37,2025-10-19 06:16:36,2025-10-19 06:16:36,4675644778,830,01,02,83,75,27,21918,0E,0,18,0.6,00,0,0,1019.2,-25.0473099,-51.5408918,61493.7,03AA5194,0021800E,0000559E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-19 05:16:33,2025-10-19 05:16:33,2025-10-19 05:16:33,4675644778,829,01,02,83,75,27,21918,0E,0,13,0.8,00,0,331,1019.6,-25.0473649,-51.5408612,61493.7,03AA5194,0021800E,0000559E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBE,0F
2025-10-19 04:16:29,2025-10-19 04:16:29,2025-10-19 04:16:29,4675644778,828,01,02,83,75,27,21918,0E,0,16,0.7,00,0,0,1015.0,-25.0473859,-51.5408494,61493.7,03AA5194,0021800E,0000559E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBE,0F
2025-10-19 03:16:25,2025-10-19 03:16:25,2025-10-19 03:16:25,4675644778,827,01,02,83,75,27,21918,0E,0,16,0.7,00,0,0,1007.9,-25.047341,-51.5408756,61493.7,03AA5194,0021800E,0000559E,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-19 02:16:22,2025-10-19 02:16:21,2025-10-19 02:16:21,4675644778,826,01,02,83,75,27,21949,0E,0,15,0.7,00,0,333,1026.2,-25.0473624,-51.5409003,61493.7,03AA5194,0021800E,000055BD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-19 01:16:19,2025-10-19 01:16:18,2025-10-19 01:16:18,4675644778,825,01,02,83,75,27,21949,0E,0,14,0.7,00,0,154,1046.8,-25.0473126,-51.5408505,61493.7,03AA5194,0021800E,000055BD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-19 01:11:35,2025-10-19 00:16:15,2025-10-19 00:16:15,4675644778,824,01,02,83,75,27,21949,0E,0,14,0.7,20,0,0,1042.4,-25.0473544,-51.5408233,61493.7,03AA5194,0021800E,000055BD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,2F
2025-10-18 23:16:13,2025-10-18 23:16:12,2025-10-18 23:16:12,4675644778,823,01,02,83,75,27,21949,0E,0,12,0.8,00,0,90,1045.5,-25.0474088,-51.5409136,61493.7,03AA5194,0021800E,000055BD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-18 22:16:09,2025-10-18 22:16:09,2025-10-18 22:16:09,4675644778,822,01,02,83,75,27,21949,0E,0,14,0.7,00,0,51,1035.4,-25.0473594,-51.5408373,61493.7,03AA5194,0021800E,000055BD,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-18 21:16:05,2025-10-18 21:16:05,2025-10-18 21:16:05,4675644778,821,01,02,83,75,27,21979,0E,0,15,0.7,00,0,241,1041.5,-25.0473785,-51.5408045,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 20:16:01,2025-10-18 20:16:01,2025-10-18 20:16:01,4675644778,820,01,02,83,75,27,21979,0E,0,13,0.8,00,0,0,1029.8,-25.0474191,-51.5407219,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 19:15:59,2025-10-18 19:15:58,2025-10-18 19:15:58,4675644778,819,01,02,83,75,27,21979,0E,0,15,0.6,00,0,0,1031.4,-25.0474034,-51.5408363,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 18:15:56,2025-10-18 18:15:55,2025-10-18 18:15:55,4675644778,818,01,02,83,75,27,21979,0E,0,12,0.8,00,0,0,1033.4,-25.0473718,-51.540825,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,0F
2025-10-18 17:15:53,2025-10-18 17:15:52,2025-10-18 17:15:52,4675644778,817,01,02,83,75,27,21979,0E,0,12,0.9,00,0,0,1028.4,-25.0474121,-51.5408752,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,0F
2025-10-18 16:15:50,2025-10-18 16:15:49,2025-10-18 16:14:06,4675644778,816,01,02,83,75,27,21979,0E,0,11,0.9,04,0,0,1034.3,-25.0474147,-51.5408931,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-18 15:15:46,2025-10-18 15:15:46,2025-10-18 15:15:46,4675644778,815,01,02,83,75,27,21979,0E,0,10,0.9,00,0,0,1027.4,-25.0473441,-51.5408667,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 14:15:42,2025-10-18 14:15:42,2025-10-18 14:15:42,4675644778,814,01,02,83,75,27,21979,0E,0,13,0.7,00,0,208,1028.9,-25.0473688,-51.540911,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,0F
2025-10-18 13:15:38,2025-10-18 13:15:38,2025-10-18 13:15:38,4675644778,813,01,02,83,75,27,21979,0E,0,12,0.8,00,0,154,1036.4,-25.0473483,-51.5408737,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-18 12:15:36,2025-10-18 12:15:35,2025-10-18 12:15:35,4675644778,812,01,02,83,75,27,21979,0E,0,15,0.7,00,0,0,1029.2,-25.0472946,-51.5408813,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 11:15:33,2025-10-18 11:15:32,2025-10-18 11:15:32,4675644778,811,01,02,83,75,27,21979,0E,0,14,0.8,00,0,68,1025.6,-25.0473314,-51.5408653,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-18 10:15:30,2025-10-18 10:15:29,2025-10-18 10:15:29,4675644778,810,01,02,83,75,27,21979,0E,0,14,0.8,00,0,217,1041.6,-25.0472465,-51.5409099,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-18 09:15:26,2025-10-18 09:15:26,2025-10-18 09:15:26,4675644778,809,01,02,83,75,27,21979,0E,0,12,0.8,00,0,0,1022.6,-25.0473434,-51.5409057,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,0F
2025-10-18 08:15:22,2025-10-18 08:15:22,2025-10-18 08:15:22,4675644778,808,01,02,83,75,27,21979,0E,0,13,0.8,00,0,0,1016.9,-25.0472726,-51.5409117,61493.7,03AA5194,0021800E,000055DB,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,0F
2025-10-18 07:15:18,2025-10-18 07:15:18,2025-10-18 07:15:18,4675644778,807,01,02,83,75,27,22009,0E,0,14,0.7,00,0,0,1021.5,-25.0473229,-51.5408944,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-18 06:15:15,2025-10-18 06:15:14,2025-10-18 06:15:14,4675644778,806,01,02,83,75,27,22009,0E,0,17,0.6,00,0,0,1011.5,-25.0473543,-51.5408663,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBD,2F
2025-10-18 05:15:12,2025-10-18 05:15:11,2025-10-18 05:15:11,4675644778,805,01,02,83,75,27,22009,0E,0,15,0.7,00,0,0,1019.1,-25.0473543,-51.5408078,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-18 04:15:09,2025-10-18 04:15:08,2025-10-18 04:15:08,4675644778,804,01,02,83,75,27,22009,0E,0,15,0.7,00,0,169,1014.1,-25.0473566,-51.5408483,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-18 03:15:05,2025-10-18 03:15:05,2025-10-18 03:15:05,4675644778,803,01,02,83,75,27,22009,0E,0,16,0.7,00,0,0,1025.0,-25.0473463,-51.5408407,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-18 02:15:01,2025-10-18 02:15:01,2025-10-18 02:15:01,4675644778,802,01,02,83,75,27,22009,0E,0,15,0.7,00,0,162,1030.9,-25.0473917,-51.5408504,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-10-18 01:14:57,2025-10-18 01:14:57,2025-10-18 01:14:57,4675644778,801,01,02,83,75,27,22009,0E,0,13,0.8,00,0,24,1063.9,-25.0472615,-51.5408559,61493.7,03AA5194,0021800E,000055F9,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB5,2F
2025-10-18 00:14:54,2025-10-18 00:14:53,2025-10-18 00:14:53,4675644778,800,01,02,83,75,27,22040,0E,0,11,1.0,00,0,0,1031.9,-25.0473202,-51.5408027,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB8,2F
2025-10-17 23:14:51,2025-10-17 23:14:50,2025-10-17 23:14:50,4675644778,799,01,02,83,75,27,22040,0E,0,14,0.7,00,0,275,1027.0,-25.047408,-51.5408396,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-17 22:14:48,2025-10-17 22:14:47,2025-10-17 22:14:47,4675644778,798,01,02,83,75,27,22040,0E,0,16,0.6,00,0,51,1060.9,-25.0473382,-51.5408609,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB7,2F
2025-10-17 21:14:45,2025-10-17 21:14:44,2025-10-17 21:14:44,4675644778,797,01,02,83,75,27,22040,0E,0,13,0.8,00,0,0,1040.3,-25.0473519,-51.5408856,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,2F
2025-10-17 20:14:41,2025-10-17 20:14:41,2025-10-17 20:14:41,4675644778,796,01,02,83,75,27,22040,0E,0,11,0.9,00,0,121,1008.1,-25.0473097,-51.5408707,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB9,2F
2025-10-17 19:14:37,2025-10-17 19:14:37,2025-10-17 19:14:37,4675644778,795,01,02,83,75,27,22040,0E,0,14,0.7,00,0,0,1029.7,-25.0473867,-51.5408914,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB8,2F
2025-10-17 18:14:33,2025-10-17 18:14:33,2025-10-17 18:14:33,4675644778,794,01,02,83,75,27,22040,0E,0,11,0.9,00,0,0,1023.2,-25.0473614,-51.5409492,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-17 17:14:30,2025-10-17 17:14:29,2025-10-17 17:14:29,4675644778,793,01,02,83,75,27,22040,0E,0,10,0.9,00,0,0,1023.4,-25.04735,-51.5408134,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-17 16:14:27,2025-10-17 16:14:26,2025-10-17 16:14:26,4675644778,792,01,02,83,75,27,22070,0E,0,11,0.9,00,0,0,1027.7,-25.0473841,-51.5409293,61493.7,03AA5194,0021800E,00005636,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFB9,2F
2025-10-17 15:14:24,2025-10-17 15:14:23,2025-10-17 15:14:23,4675644778,791,01,02,83,75,27,22070,0E,0,14,0.7,00,0,0,1026.3,-25.0473278,-51.5408977,61493.7,03AA5194,0021800E,00005636,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBA,2F
2025-10-17 14:14:21,2025-10-17 14:14:20,2025-10-17 14:14:20,4675644778,790,01,02,83,75,27,22040,0E,0,14,0.7,00,0,333,1034.3,-25.0473341,-51.5408342,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-17 13:14:17,2025-10-17 13:14:17,2025-10-17 13:14:17,4675644778,789,01,02,83,75,27,22040,0E,0,13,0.7,00,0,0,1043.0,-25.04731,-51.5408742,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-17 12:14:13,2025-10-17 12:14:13,2025-10-17 12:14:13,4675644778,788,01,02,83,75,27,22070,0E,0,16,0.7,00,0,337,1028.8,-25.0473147,-51.5409,61493.7,03AA5194,0021800E,00005636,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-17 12:09:59,,,,15265
2025-10-17 11:14:09,2025-10-17 11:14:09,2025-10-17 11:14:09,4675644778,787,01,02,83,75,27,22070,0E,0,15,0.7,00,0,0,1029.2,-25.0472782,-51.5409713,61493.7,03AA5194,0021800E,00005636,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBB,2F
2025-10-17 10:14:06,2025-10-17 10:14:05,2025-10-17 10:14:05,4675644778,786,01,02,83,75,27,22040,0E,0,13,0.8,00,0,0,1023.8,-25.0473206,-51.5409115,61493.7,03AA5194,0021800E,00005618,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
2025-10-17 09:14:03,2025-10-17 09:14:02,2025-10-17 09:14:02,4675644778,785,01,02,83,75,27,22070,0E,0,13,0.8,00,0,130,1016.3,-25.0473402,-51.5408835,61493.7,03AA5194,0021800E,00005636,8908E0D7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0004,FFBC,2F
