Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Message Type,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-10-19 13:19:25,2025-10-19 13:19:25,2025-10-19 13:19:25,4675529076,2547,01,02,83,75,27,12403,0E,0,16,0.6,00,0,164,669.4,-28.2394718,-52.3989528,1745.0,001AA060,0001800E,00003073,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-10-19 12:19:22,2025-10-19 12:19:21,2025-10-19 12:19:21,4675529076,2546,01,02,83,75,27,12464,0E,0,16,0.6,00,0,0,669.4,-28.2394784,-52.3990166,1745.0,001AA060,0001800E,000030B0,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-10-19 12:14:35,2025-10-19 11:19:17,2025-10-19 11:19:17,4675529076,2545,01,02,83,75,27,12555,0E,0,17,0.6,20,0,263,674.8,-28.239489,-52.3989558,1745.0,001AA060,0001800E,0000310B,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-10-19 11:14:17,2025-10-19 11:14:17,2025-10-19 11:14:17,4675529076,2544,01,02,83,128,20,12616,0E,0,16,0.7,00,0,263,667.3,-28.2394677,-52.3989856,1745.0,001AA060,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 11:14:16,2025-10-19 11:14:16,2025-10-19 11:14:16,4675529076,2543,01,02,83,255,45,12616,0E,0,16,0.7,00,0,263,667.3,-28.2394678,-52.3989856,1745.0,001AA060,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 11:13:25,2025-10-19 11:13:25,2025-10-19 11:13:25,4675529076,2542,01,02,83,123,30,13163,2F,1,17,0.6,00,31,176,664.6,-28.238809,-52.3990547,1744.9,001AA00D,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA7,8F
2025-10-19 11:10:25,2025-10-19 11:10:25,2025-10-19 11:10:25,4675529076,2541,01,02,83,123,30,13041,2F,1,14,0.8,00,8,278,650.0,-28.247027,-52.4008631,1742.9,001A9832,0001802F,000032F1,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8B,8F
2025-10-19 11:07:30,2025-10-19 11:07:25,2025-10-19 11:07:25,4675529076,2540,01,02,83,123,30,13163,2F,1,14,0.8,00,14,85,653.7,-28.2513773,-52.4048936,1741.0,001A90CD,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF97,8F
2025-10-19 11:04:52,2025-10-19 11:04:52,2025-10-19 11:04:52,4675529076,2539,01,02,83,255,44,13376,0F,1,14,0.8,00,21,189,653.1,-28.2451549,-52.410318,1739.5,001A8ADB,0001800F,00003440,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF87,8F
2025-10-19 11:04:25,2025-10-19 11:04:25,2025-10-19 11:04:25,4675529076,2538,01,02,83,112,21,11704,0F,1,14,0.8,00,0,286,657.1,-28.2449959,-52.4098037,1739.4,001A8A95,0001800F,00002DB8,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-10-19 11:02:26,2025-10-19 11:02:26,2025-10-19 11:02:26,4675529076,2537,01,02,83,128,20,12190,0E,0,13,0.8,00,0,286,657.8,-28.2449984,-52.4098057,1739.4,001A8A95,0001800E,00002F9E,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 11:02:25,2025-10-19 11:02:25,2025-10-19 11:02:25,4675529076,2536,01,02,83,255,45,12312,0E,0,13,0.8,00,0,286,657.8,-28.2449984,-52.4098057,1739.4,001A8A95,0001800E,00003018,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 11:01:11,2025-10-19 11:01:11,2025-10-19 11:01:11,4675529076,2535,01,02,83,255,44,13193,0F,1,13,0.9,00,0,277,657.2,-28.2443258,-52.4069822,1739.0,001A8913,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8D,8F
2025-10-19 11:00:36,2025-10-19 11:00:36,2025-10-19 11:00:36,4675529076,2534,01,02,83,112,21,11704,0F,1,13,0.9,00,0,277,657.1,-28.244326,-52.4069825,1739.0,001A8913,0001800F,00002DB8,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8E,8F
2025-10-19 10:59:27,2025-10-19 10:59:27,2025-10-19 10:59:27,4675529076,2533,01,02,83,128,20,12555,0E,0,15,0.7,00,0,277,656.3,-28.2443214,-52.406993,1739.0,001A8913,0001800E,0000310B,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8E,8F
2025-10-19 10:59:24,2025-10-19 10:59:24,2025-10-19 10:59:24,4675529076,2532,01,02,83,255,45,12403,0E,0,15,0.7,00,0,277,656.3,-28.2443214,-52.406993,1739.0,001A8913,0001800E,00003073,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8E,8F
2025-10-19 10:58:04,2025-10-19 10:58:04,2025-10-19 10:58:04,4675529076,2531,01,02,83,123,30,13376,0F,1,15,0.7,00,15,103,661.5,-28.2460432,-52.4113082,1738.3,001A8623,0001800F,00003440,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF96,8F
2025-10-19 10:55:04,2025-10-19 10:55:04,2025-10-19 10:55:04,4675529076,2530,01,02,83,123,30,13254,0F,1,12,0.9,00,39,230,649.0,-28.2530453,-52.4000103,1736.6,001A7FB8,0001800F,000033C6,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF99,8F
2025-10-19 10:52:19,2025-10-19 10:52:04,2025-10-19 10:52:04,4675529076,2529,01,02,83,123,30,13163,2F,1,15,0.8,00,37,143,644.3,-28.2439888,-52.4008974,1734.9,001A790F,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF86,8F
2025-10-19 10:52:05,2025-10-19 10:52:04,2025-10-19 10:52:04,4675529076,2529,01,02,83,123,30,13163,2F,1,15,0.8,00,37,143,644.3,-28.2439888,-52.4008974,1734.9,001A790F,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF86,8F
2025-10-19 10:49:04,2025-10-19 10:49:04,2025-10-19 10:49:04,4675529076,2528,01,02,83,123,30,13041,0F,1,16,0.7,00,0,75,670.7,-28.2350751,-52.3968864,1733.5,001A736C,0001800F,000032F1,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFB1,8F
2025-10-19 10:46:04,2025-10-19 10:46:04,2025-10-19 10:46:04,4675529076,2527,01,02,83,123,30,13315,0F,1,14,0.8,00,0,75,670.6,-28.2350755,-52.3968861,1733.5,001A736C,0001800F,00003403,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFAF,8F
2025-10-19 10:43:13,2025-10-19 10:43:13,2025-10-19 10:43:13,4675529076,2526,01,02,83,255,44,13680,0F,1,15,0.8,00,0,160,667.4,-28.2393573,-52.3989981,1732.8,001A70B1,0001800F,00003570,1900034A,00000000,00000000,00000000,00000000,00000024,030A66BA,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF99,8F
2025-10-19 10:43:04,2025-10-19 10:43:04,2025-10-19 10:43:04,4675529076,2525,01,02,83,112,21,10913,0F,1,15,0.8,00,0,160,667.4,-28.2393571,-52.3989979,1732.8,001A70B1,0001800F,00002AA1,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-10-19 10:42:55,2025-10-19 10:42:47,2025-10-19 10:35:26,4675529076,2524,01,02,83,128,20,11977,0E,0,15,0.8,24,0,160,668.6,-28.2393515,-52.3989976,1732.8,001A70B1,0001800E,00002EC9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-19 10:42:55,2025-10-19 10:42:46,2025-10-19 10:35:26,4675529076,2523,01,02,83,255,45,11977,0E,0,15,0.8,24,0,160,668.6,-28.2393515,-52.3989976,1732.8,001A70B1,0001800E,00002EC9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-19 10:42:54,2025-10-19 10:42:42,2025-10-19 10:35:26,4675529076,2522,01,02,83,112,21,11248,0F,1,15,0.8,24,0,160,668.6,-28.2393515,-52.3989976,1732.8,001A70B1,0001800F,00002BF0,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-19 10:42:54,2025-10-19 10:35:16,2025-10-19 10:35:16,4675529076,2521,01,02,83,75,27,12220,0E,0,16,0.7,20,0,160,668.6,-28.2393516,-52.3989977,1732.8,001A70B1,0001800E,00002FBC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 09:35:14,2025-10-19 09:35:13,2025-10-19 09:35:13,4675529076,2520,01,02,83,75,27,12220,0E,0,17,0.6,00,0,289,656.9,-28.2393713,-52.3989638,1732.8,001A70B1,0001800E,00002FBC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 08:35:10,2025-10-19 08:35:10,2025-10-19 08:35:10,4675529076,2519,01,02,83,75,27,12220,0E,0,15,0.7,00,0,0,680.9,-28.2393795,-52.3989726,1732.8,001A70B1,0001800E,00002FBC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 08:30:23,2025-10-19 07:35:06,2025-10-19 07:35:06,4675529076,2518,01,02,83,75,27,12251,0E,0,14,0.8,20,0,311,685.1,-28.239389,-52.3989088,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 06:35:02,2025-10-19 06:35:02,2025-10-19 06:35:02,4675529076,2517,01,02,83,75,27,12251,0E,0,15,0.8,00,0,120,668.3,-28.239423,-52.3989834,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 06:30:15,2025-10-19 05:34:58,2025-10-19 05:34:58,4675529076,2516,01,02,83,75,27,12251,0E,0,15,0.7,20,0,236,663.3,-28.2394145,-52.3990093,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 04:34:55,2025-10-19 04:34:55,2025-10-19 04:34:55,4675529076,2515,01,02,83,75,27,12251,0E,0,15,0.7,00,0,0,662.4,-28.2394316,-52.399023,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 04:30:08,2025-10-19 03:34:52,2025-10-19 03:34:52,4675529076,2514,01,02,83,75,27,12251,0E,0,16,0.7,20,0,0,674.2,-28.239458,-52.3990171,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 02:34:50,2025-10-19 02:34:49,2025-10-19 02:34:49,4675529076,2513,01,02,83,75,27,12251,0E,0,14,0.8,00,0,60,667.9,-28.2394103,-52.3989416,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-19 02:30:03,2025-10-19 01:34:46,2025-10-19 01:34:46,4675529076,2512,01,02,83,75,27,12220,0E,0,17,0.6,20,0,0,671.0,-28.2394115,-52.3990188,1732.8,001A70B1,0001800E,00002FBC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 00:34:42,2025-10-19 00:34:42,2025-10-19 00:34:42,4675529076,2511,01,02,83,75,27,12251,0E,0,16,0.8,00,0,0,662.6,-28.2393873,-52.3990008,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-19 00:29:55,2025-10-18 23:34:38,2025-10-18 23:34:38,4675529076,2510,01,02,83,75,27,12281,0E,0,15,0.7,20,0,0,667.3,-28.2394,-52.3989685,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-18 22:34:34,2025-10-18 22:34:34,2025-10-18 22:34:34,4675529076,2509,01,02,83,75,27,12281,0E,0,16,0.7,00,0,277,665.1,-28.2393881,-52.3989702,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-10-18 22:29:47,2025-10-18 21:34:31,2025-10-18 21:34:31,4675529076,2508,01,02,83,75,27,12281,0E,0,15,0.7,20,0,196,678.5,-28.2394974,-52.3989728,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-10-18 20:34:29,2025-10-18 20:34:28,2025-10-18 20:34:28,4675529076,2507,01,02,83,75,27,12281,0E,0,16,0.7,00,0,0,672.7,-28.2394818,-52.398941,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-10-18 20:29:41,2025-10-18 19:34:25,2025-10-18 19:34:25,4675529076,2506,01,02,83,75,27,12251,0E,0,13,0.8,20,0,0,675.6,-28.2393981,-52.3989213,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
2025-10-18 19:34:26,2025-10-18 19:34:25,2025-10-18 19:34:25,4675529076,2506,01,02,83,75,27,12251,0E,0,13,0.8,00,0,0,675.6,-28.2393981,-52.3989213,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
2025-10-18 18:34:22,2025-10-18 18:34:22,2025-10-18 18:34:22,4675529076,2505,01,02,83,75,27,12281,0E,0,15,0.7,00,0,66,651.5,-28.2393758,-52.3989151,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
2025-10-18 17:34:18,2025-10-18 17:34:18,2025-10-18 17:34:18,4675529076,2504,01,02,83,75,27,12281,0E,0,12,0.9,00,0,219,679.9,-28.2395276,-52.3989845,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
2025-10-18 17:29:31,2025-10-18 16:34:14,2025-10-18 16:34:14,4675529076,2503,01,02,83,75,27,12251,0E,0,13,0.7,20,0,260,673.8,-28.2394274,-52.3989818,1732.8,001A70B1,0001800E,00002FDB,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-18 15:34:10,2025-10-18 15:34:10,2025-10-18 15:34:10,4675529076,2502,01,02,83,75,27,12281,0E,0,15,0.7,00,0,0,669.2,-28.2394375,-52.3990373,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-10-18 15:29:23,2025-10-18 14:34:07,2025-10-18 14:34:07,4675529076,2501,01,02,83,75,27,12281,0E,0,16,0.6,20,0,0,676.2,-28.2394045,-52.3990224,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
2025-10-18 13:34:05,2025-10-18 13:34:04,2025-10-18 13:34:04,4675529076,2500,01,02,83,75,27,12281,0E,0,16,0.7,00,0,6,687.3,-28.2394083,-52.399045,1732.8,001A70B1,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9D,8F
