mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
25099,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:29:46.457,2025-05-03 10:29:46.0000000 -03:00,0,-2.326.976,-5.116.769,8,Válido,0,12.923,0,760,Modo Econômico,80177.5,8458.5
25100,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:44:38.437,2025-05-03 10:44:38.0000000 -03:00,0,-2.326.976,-5.116.769,8,Válido,0,12.298,0,667,Ignição ligada,80177.5,8458.5
25103,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:44:50.350,2025-05-03 10:44:50.0000000 -03:00,0,-2.327.024,-5.116.721,8,Válido,2,14.292,0,761,Posicionamento por tempo em movimento,80177.5,8458.5
25104,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:45:46.290,2025-05-03 10:45:46.0000000 -03:00,0,-2.326.891,-5.116.777,12,Válido,21,14.420,0,761,Posicionamento por tempo em movimento,80177.8,8458.8
25105,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:46:43.153,2025-05-03 10:46:43.0000000 -03:00,0,-2.326.650,-5.116.692,10,Válido,44,14.428,0,737,Velocidade máxima excedida,80178.1,8459.1
25106,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:46:46.297,2025-05-03 10:46:46.0000000 -03:00,0,-2.326.662,-5.116.692,12,Válido,42,14.420,0,761,Posicionamento por tempo em movimento,80178.1,8459.1
25107,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:47:10.190,2025-05-03 10:47:10.0000000 -03:00,0,-2.326.319,-5.116.694,13,Válido,37,14.420,0,871,Retorno à velocidade normal,80178.5,8459.5
25108,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:47:34.743,2025-05-03 10:47:34.0000000 -03:00,0,-2.326.250,-5.116.796,12,Válido,43,14.364,0,737,Velocidade máxima excedida,80178.6,8459.6
25109,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:47:44.740,2025-05-03 10:47:44.0000000 -03:00,0,-2.326.251,-5.116.919,12,Válido,35,14.372,0,871,Retorno à velocidade normal,80178.8,8459.8
25110,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:47:46.307,2025-05-03 10:47:46.0000000 -03:00,0,-2.326.251,-5.116.885,13,Válido,42,14.372,0,761,Posicionamento por tempo em movimento,80178.8,8459.8
25111,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:48:02.810,2025-05-03 10:48:02.0000000 -03:00,0,-2.326.251,-5.117.066,13,Válido,42,14.372,0,737,Velocidade máxima excedida,80178.9,8459.9
25112,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:48:11.170,2025-05-03 10:48:11.0000000 -03:00,0,-2.326.252,-5.117.155,12,Válido,36,14.380,0,871,Retorno à velocidade normal,80179,8460
25113,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:48:22.943,2025-05-03 10:48:23.0000000 -03:00,-1,-2.326.253,-5.117.274,14,Válido,41,14.372,0,737,Velocidade máxima excedida,80179.1,8460.1
25114,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:48:34.987,2025-05-03 10:48:35.0000000 -03:00,-1,-2.326.253,-5.117.407,12,Válido,39,14.380,0,871,Retorno à velocidade normal,80179.3,8460.3
25115,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:48:46.293,2025-05-03 10:48:46.0000000 -03:00,0,-2.326.254,-5.117.477,13,Válido,28,14.332,0,761,Posicionamento por tempo em movimento,80179.3,8460.3
25116,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:49:46.450,2025-05-03 10:49:46.0000000 -03:00,0,-2.326.106,-5.117.669,14,Válido,23,14.316,0,761,Posicionamento por tempo em movimento,80179.8,8460.8
25117,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:50:08.287,2025-05-03 10:50:08.0000000 -03:00,0,-2.326.114,-5.117.568,14,Válido,0,14.276,0,668,Ignição desligada,80179.8,8460.8
25118,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:50:08.670,2025-05-03 10:50:08.0000000 -03:00,0,-2.326.114,-5.117.568,14,Válido,0,14.204,0,760,Modo Econômico,80179.8,8460.8
25119,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:58:28.537,2025-05-03 10:58:28.0000000 -03:00,0,-2.326.114,-5.117.568,14,Válido,0,12.915,0,667,Ignição ligada,80179.8,8460.8
25120,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:58:42.597,2025-05-03 10:58:42.0000000 -03:00,0,-2.326.110,-5.117.581,10,Válido,4,14.132,0,761,Posicionamento por tempo em movimento,80179.8,8460.8
25121,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 10:59:41.517,2025-05-03 10:59:41.0000000 -03:00,0,-2.326.111,-5.117.560,13,Válido,0,14.100,0,761,Posicionamento por tempo em movimento,80179.8,8460.8
25122,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:00:41.333,2025-05-03 11:00:41.0000000 -03:00,0,-2.326.118,-5.117.298,14,Válido,28,14.236,0,761,Posicionamento por tempo em movimento,80180.1,8461.1
25123,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:01:36.467,2025-05-03 11:01:36.0000000 -03:00,0,-2.326.128,-5.117.180,15,Válido,0,14.044,0,668,Ignição desligada,80180.2,8461.2
25124,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:01:36.840,2025-05-03 11:01:36.0000000 -03:00,0,-2.326.128,-5.117.180,15,Válido,0,14.092,0,760,Modo Econômico,80180.2,8461.2
25125,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:09:38.463,2025-05-03 11:09:38.0000000 -03:00,0,-2.326.128,-5.117.180,15,Válido,0,12.883,0,667,Ignição ligada,80180.2,8461.2
25126,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:09:48.507,2025-05-03 11:09:48.0000000 -03:00,0,-2.326.131,-5.117.173,11,Válido,2,14.124,0,761,Posicionamento por tempo em movimento,80180.2,8461.2
25127,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:10:46.490,2025-05-03 11:10:46.0000000 -03:00,0,-2.326.126,-5.116.915,12,Válido,37,14.220,0,761,Posicionamento por tempo em movimento,80180.5,8461.5
25128,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:11:10.337,2025-05-03 11:11:10.0000000 -03:00,0,-2.326.192,-5.116.703,13,Válido,40,14.236,0,737,Velocidade máxima excedida,80180.7,8461.7
25129,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:11:12.123,2025-05-03 11:11:12.0000000 -03:00,0,-2.326.211,-5.116.704,13,Válido,35,14.188,0,871,Retorno à velocidade normal,80180.8,8461.8
25130,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:11:42.280,2025-05-03 11:11:42.0000000 -03:00,0,-2.326.281,-5.116.630,13,Válido,0,14.092,0,668,Ignição desligada,80180.9,8461.9
25131,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:11:42.673,2025-05-03 11:11:42.0000000 -03:00,0,-2.326.281,-5.116.630,12,Válido,0,13.844,0,760,Modo Econômico,80180.9,8461.9
25132,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:13:52.450,2025-05-03 11:13:52.0000000 -03:00,0,-2.326.281,-5.116.630,12,Válido,0,12.683,0,667,Ignição ligada,80180.9,8461.9
25133,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:13:59.873,2025-05-03 11:13:59.0000000 -03:00,0,-2.326.277,-5.116.636,9,Válido,11,14.028,0,761,Posicionamento por tempo em movimento,80180.9,8461.9
25134,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:14:56.287,2025-05-03 11:14:56.0000000 -03:00,0,-2.326.528,-5.116.467,12,Válido,34,14.164,0,761,Posicionamento por tempo em movimento,80181.3,8462.3
25135,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:15:48.587,2025-05-03 11:15:48.0000000 -03:00,0,-2.326.739,-5.116.629,11,Válido,40,14.156,0,737,Velocidade máxima excedida,80181.8,8462.8
25136,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:15:52.583,2025-05-03 11:15:52.0000000 -03:00,0,-2.326.740,-5.116.672,11,Válido,36,14.156,0,871,Retorno à velocidade normal,80181.8,8462.8
25137,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:15:56.263,2025-05-03 11:15:56.0000000 -03:00,0,-2.326.740,-5.116.662,11,Válido,38,14.140,0,761,Posicionamento por tempo em movimento,80181.8,8462.8
25138,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:16:56.480,2025-05-03 11:16:56.0000000 -03:00,0,-2.327.029,-5.116.784,12,Válido,18,13.940,0,761,Posicionamento por tempo em movimento,80182.3,8463.3
25139,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:17:48.283,2025-05-03 11:17:48.0000000 -03:00,0,-2.327.036,-5.116.783,10,Válido,0,13.916,0,668,Ignição desligada,80182.3,8463.3
25140,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 11:17:48.910,2025-05-03 11:17:49.0000000 -03:00,-1,-2.327.036,-5.116.783,11,Válido,0,13.852,0,760,Modo Econômico,80182.3,8463.3
25141,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:17:46.530,2025-05-03 12:17:46.0000000 -03:00,0,-2.327.036,-5.116.783,6,Válido,0,12.987,0,760,Modo Econômico,80182.3,8463.3
25142,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:40:10.477,2025-05-03 12:40:10.0000000 -03:00,0,-2.327.036,-5.116.783,6,Válido,0,12.515,0,667,Ignição ligada,80182.3,8463.3
25143,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:40:26.430,2025-05-03 12:40:26.0000000 -03:00,0,-2.327.030,-5.116.784,8,Válido,0,14.124,0,761,Posicionamento por tempo em movimento,80182.3,8463.3
25144,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:41:26.273,2025-05-03 12:41:26.0000000 -03:00,0,-2.326.811,-5.116.715,11,Válido,10,14.212,0,761,Posicionamento por tempo em movimento,80182.6,8463.6
25145,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:41:44.357,2025-05-03 12:41:44.0000000 -03:00,0,-2.326.781,-5.116.708,11,Válido,0,14.084,0,668,Ignição desligada,80182.6,8463.6
25146,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:41:45.063,2025-05-03 12:41:45.0000000 -03:00,0,-2.326.781,-5.116.708,11,Válido,0,13.932,0,760,Modo Econômico,80182.6,8463.6
25147,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:45:02.440,2025-05-03 12:45:02.0000000 -03:00,0,-2.326.781,-5.116.708,11,Válido,0,12.947,0,667,Ignição ligada,80182.6,8463.6
25148,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:45:10.833,2025-05-03 12:45:10.0000000 -03:00,0,-2.326.785,-5.116.704,10,Válido,1,14.140,0,761,Posicionamento por tempo em movimento,80182.6,8463.6
25149,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:45:57.100,2025-05-03 12:45:57.0000000 -03:00,0,-2.326.972,-5.116.784,10,Válido,40,14.276,0,737,Velocidade máxima excedida,80182.8,8463.8
25150,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:45:59.923,2025-05-03 12:46:00.0000000 -03:00,-1,-2.327.004,-5.116.785,10,Válido,38,14.276,0,871,Retorno à velocidade normal,80182.9,8463.9
25151,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:46:06.250,2025-05-03 12:46:06.0000000 -03:00,0,-2.327.023,-5.116.787,9,Válido,35,14.220,0,761,Posicionamento por tempo em movimento,80182.9,8463.9
25152,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:46:54.437,2025-05-03 12:46:54.0000000 -03:00,0,-2.327.043,-5.116.768,9,Válido,5,14.084,0,668,Ignição desligada,80182.9,8463.9
25153,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 12:46:55.137,2025-05-03 12:46:55.0000000 -03:00,0,-2.327.043,-5.116.768,10,Válido,0,14.028,0,760,Modo Econômico,80182.9,8463.9
25154,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 13:46:51.487,2025-05-03 13:46:51.0000000 -03:00,0,-2.327.043,-5.116.768,6,Válido,0,13.035,0,760,Modo Econômico,80182.9,8463.9
25155,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 14:46:51.480,2025-05-03 14:46:51.0000000 -03:00,0,-2.327.043,-5.116.768,7,Válido,0,12.971,0,760,Modo Econômico,80182.9,8463.9
25156,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 15:46:51.480,2025-05-03 15:46:51.0000000 -03:00,0,-2.327.043,-5.116.768,14,Válido,0,12.963,0,760,Modo Econômico,80182.9,8463.9
25157,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:31:58.513,2025-05-03 16:31:58.0000000 -03:00,0,-2.327.043,-5.116.768,14,Válido,0,12.611,0,667,Ignição ligada,80182.9,8463.9
25158,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:32:13.947,2025-05-03 16:32:13.0000000 -03:00,0,-2.327.057,-5.116.740,6,Válido,1,12.443,0,761,Posicionamento por tempo em movimento,80182.9,8463.9
25160,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:32:24.417,2025-05-03 16:32:24.0000000 -03:00,0,-2.327.056,-5.116.741,6,Válido,0,11.258,0,760,Modo Econômico,80182.9,8463.9
25162,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:32:40.917,2025-05-03 16:32:40.0000000 -03:00,0,-2.327.047,-5.116.738,7,Válido,1,14.212,0,761,Posicionamento por tempo em movimento,80182.9,8463.9
25163,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:33:36.343,2025-05-03 16:33:36.0000000 -03:00,0,-2.326.883,-5.116.745,12,Válido,27,14.324,0,761,Posicionamento por tempo em movimento,80183.1,8464.1
25164,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:34:36.340,2025-05-03 16:34:36.0000000 -03:00,0,-2.326.808,-5.117.003,13,Válido,26,14.300,0,761,Posicionamento por tempo em movimento,80183.5,8464.5
25166,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:35:30.850,2025-05-03 16:35:30.0000000 -03:00,0,-2.326.798,-5.117.239,14,Válido,0,14.156,0,760,Modo Econômico,80183.7,8464.7
25165,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:35:30.367,2025-05-03 16:35:30.0000000 -03:00,0,-2.326.798,-5.117.239,15,Válido,0,14.188,0,668,Ignição desligada,80183.7,8464.7
25167,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:40:16.437,2025-05-03 16:40:16.0000000 -03:00,0,-2.326.798,-5.117.239,14,Válido,0,12.923,0,667,Ignição ligada,80183.7,8464.7
25170,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:40:24.433,2025-05-03 16:40:24.0000000 -03:00,0,-2.326.804,-5.117.241,15,Válido,2,12.651,0,761,Posicionamento por tempo em movimento,80183.7,8464.7
25171,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:41:21.597,2025-05-03 16:41:21.0000000 -03:00,0,-2.327.062,-5.117.179,16,Válido,28,14.284,0,761,Posicionamento por tempo em movimento,80184,8465
25172,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:42:21.503,2025-05-03 16:42:21.0000000 -03:00,0,-2.327.034,-5.116.782,16,Válido,4,14.124,0,761,Posicionamento por tempo em movimento,80184.4,8465.4
25173,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:43:10.530,2025-05-03 16:43:10.0000000 -03:00,0,-2.327.038,-5.116.775,15,Válido,2,14.116,0,668,Ignição desligada,80184.4,8465.4
25174,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 16:43:10.747,2025-05-03 16:43:10.0000000 -03:00,0,-2.327.038,-5.116.775,15,Válido,0,14.084,0,760,Modo Econômico,80184.4,8465.4
25175,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 17:43:06.520,2025-05-03 17:43:06.0000000 -03:00,0,-2.327.038,-5.116.775,9,Válido,0,13.067,0,760,Modo Econômico,80184.4,8465.4
25178,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 18:43:06.513,2025-05-03 18:43:06.0000000 -03:00,0,-2.327.038,-5.116.775,9,Válido,0,13.003,0,760,Modo Econômico,80184.4,8465.4
25179,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 19:43:06.543,2025-05-03 19:43:06.0000000 -03:00,0,-2.327.038,-5.116.775,8,Válido,0,12.947,0,760,Modo Econômico,80184.4,8465.4
25180,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 21:43:44.683,2025-05-03 21:43:04.0000000 -03:00,40,-2.327.006,-5.116.747,5,Válido,0,12.947,0,760,Modo Econômico,80184.4,8465.4
25181,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 22:43:04.757,2025-05-03 22:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,4,Válido,0,12.931,0,760,Modo Econômico,80184.4,8465.4
25182,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-03 23:43:04.777,2025-05-03 23:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,5,Válido,0,12.931,0,760,Modo Econômico,80184.4,8465.4
25184,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 00:43:04.760,2025-05-04 00:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,5,Válido,0,12.907,0,760,Modo Econômico,80184.4,8465.4
25185,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 01:43:04.770,2025-05-04 01:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,5,Válido,0,12.907,0,760,Modo Econômico,80184.4,8465.4
25186,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 02:43:04.783,2025-05-04 02:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,10,Válido,0,12.907,0,760,Modo Econômico,80184.4,8465.4
25187,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 03:43:04.770,2025-05-04 03:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,6,Válido,0,12.899,0,760,Modo Econômico,80184.4,8465.4
25188,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 04:43:04.757,2025-05-04 04:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,8,Válido,0,12.891,0,760,Modo Econômico,80184.4,8465.4
25189,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 05:43:04.780,2025-05-04 05:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,8,Válido,0,12.875,0,760,Modo Econômico,80184.4,8465.4
25190,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 06:43:04.773,2025-05-04 06:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,6,Válido,0,12.875,0,760,Modo Econômico,80184.4,8465.4
25191,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 07:43:04.753,2025-05-04 07:43:04.0000000 -03:00,0,-2.327.006,-5.116.747,5,Válido,0,12.875,0,760,Modo Econômico,80184.4,8465.4
25192,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:34:41.717,2025-05-04 08:34:41.0000000 -03:00,0,-2.327.006,-5.116.747,5,Válido,0,12.595,0,667,Ignição ligada,80184.4,8465.4
25195,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:34:55.163,2025-05-04 08:34:54.0000000 -03:00,1,-2.327.009,-5.116.766,6,Válido,1,10.513,0,761,Posicionamento por tempo em movimento,80184.4,8465.4
25196,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:35:54.770,2025-05-04 08:35:54.0000000 -03:00,0,-2.327.047,-5.116.790,12,Válido,0,14.204,0,761,Posicionamento por tempo em movimento,80184.4,8465.4
25197,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:36:54.780,2025-05-04 08:36:54.0000000 -03:00,0,-2.327.075,-5.116.791,12,Válido,21,14.308,0,761,Posicionamento por tempo em movimento,80184.5,8465.5
25198,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:37:35.557,2025-05-04 08:37:35.0000000 -03:00,0,-2.327.260,-5.117.027,13,Válido,41,14.300,0,737,Velocidade máxima excedida,80184.8,8465.8
25199,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:37:50.577,2025-05-04 08:37:50.0000000 -03:00,0,-2.327.279,-5.117.193,13,Válido,39,14.292,0,871,Retorno à velocidade normal,80185,8466
25200,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:37:54.663,2025-05-04 08:37:54.0000000 -03:00,0,-2.327.279,-5.117.193,13,Válido,39,14.236,0,761,Posicionamento por tempo em movimento,80185,8466
25201,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:38:39.710,2025-05-04 08:38:39.0000000 -03:00,0,-2.327.408,-5.117.332,12,Válido,44,14.300,0,737,Velocidade máxima excedida,80185.4,8466.4
25202,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:38:54.677,2025-05-04 08:38:54.0000000 -03:00,0,-2.327.516,-5.117.272,11,Válido,48,14.252,0,761,Posicionamento por tempo em movimento,80185.6,8466.6
25203,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:38:55.743,2025-05-04 08:38:55.0000000 -03:00,0,-2.327.580,-5.117.269,13,Válido,34,14.252,0,871,Retorno à velocidade normal,80185.6,8466.6
25204,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:39:29.867,2025-05-04 08:39:29.0000000 -03:00,0,-2.327.880,-5.117.275,13,Válido,42,14.316,0,737,Velocidade máxima excedida,80185.9,8466.9
25205,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:39:37.867,2025-05-04 08:39:37.0000000 -03:00,0,-2.327.963,-5.117.277,13,Válido,39,14.332,0,871,Retorno à velocidade normal,80186,8467
25206,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:39:41.867,2025-05-04 08:39:41.0000000 -03:00,0,-2.328.003,-5.117.279,13,Válido,40,14.324,0,737,Velocidade máxima excedida,80186.1,8467.1
25207,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:39:43.887,2025-05-04 08:39:43.0000000 -03:00,0,-2.328.023,-5.117.279,13,Válido,38,14.324,0,871,Retorno à velocidade normal,80186.1,8467.1
25208,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:39:54.673,2025-05-04 08:39:54.0000000 -03:00,0,-2.328.080,-5.117.281,13,Válido,34,14.268,0,761,Posicionamento por tempo em movimento,80186.2,8467.2
25209,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:40:36.990,2025-05-04 08:40:36.0000000 -03:00,0,-2.328.283,-5.117.294,12,Válido,40,14.252,0,737,Velocidade máxima excedida,80186.4,8467.4
25210,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:40:49.073,2025-05-04 08:40:48.0000000 -03:00,1,-2.328.403,-5.117.302,13,Válido,36,14.244,0,871,Retorno à velocidade normal,80186.5,8467.5
25211,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:40:54.680,2025-05-04 08:40:54.0000000 -03:00,0,-2.328.412,-5.117.302,13,Válido,34,14.188,0,761,Posicionamento por tempo em movimento,80186.6,8467.6
25212,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:41:25.633,2025-05-04 08:41:25.0000000 -03:00,0,-2.328.594,-5.117.312,14,Válido,41,14.244,0,737,Velocidade máxima excedida,80186.7,8467.7
25213,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:41:54.600,2025-05-04 08:41:54.0000000 -03:00,0,-2.328.859,-5.117.320,13,Válido,50,14.252,0,761,Posicionamento por tempo em movimento,80187.1,8468.1
25214,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:42:14.740,2025-05-04 08:42:14.0000000 -03:00,0,-2.329.160,-5.117.332,14,Válido,37,14.228,0,871,Retorno à velocidade normal,80187.4,8468.4
