mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
2456,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 09:47:33.027,2025-05-07 09:47:32.0000000 -03:00,1,-1.210.465,-4.580.761,17,Válido,0,14.069,0,761,Posicionamento por tempo em movimento,"6417,6",811.60
2458,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 09:50:32.550,2025-05-07 09:50:32.0000000 -03:00,0,-1.210.465,-4.580.761,18,Válido,0,14.085,0,761,Posicionamento por tempo em movimento,"6417,6",811.60
2462,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 09:53:32.913,2025-05-07 09:53:32.0000000 -03:00,0,-1.210.464,-4.580.715,17,Válido,31,12.914,0,761,Posicionamento por tempo em movimento,"6417,6",811.60
2464,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 09:56:33.987,2025-05-07 09:56:32.0000000 -03:00,1,-1.210.379,-4.580.843,19,Válido,0,14.037,0,761,Posicionamento por tempo em movimento,6418,812.00
2467,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 09:59:32.887,2025-05-07 09:59:32.0000000 -03:00,0,-1.210.379,-4.580.843,19,Válido,0,14.037,0,761,Posicionamento por tempo em movimento,6418,812.00
2470,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:02:45.970,2025-05-07 10:02:32.0000000 -03:00,13,-1.210.379,-4.580.843,19,Válido,0,14.029,0,761,Posicionamento por tempo em movimento,6418,812.00
2474,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:05:32.507,2025-05-07 10:05:32.0000000 -03:00,0,-1.210.285,-4.580.824,20,Válido,31,12.890,0,761,Posicionamento por tempo em movimento,"6418,1",812.10
2477,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:07:38.140,2025-05-07 10:07:37.0000000 -03:00,1,-1.209.267,-4.580.231,19,Válido,0,13.376,0,760,Modo Econômico,"6419,5",813.50
2476,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:07:37.620,2025-05-07 10:07:37.0000000 -03:00,0,-1.209.267,-4.580.231,19,Válido,0,14.069,0,668,Ignição desligada,"6419,5",813.50
2478,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:19:31.560,2025-05-07 10:19:31.0000000 -03:00,0,-1.209.267,-4.580.231,19,Válido,0,12.826,0,667,Ignição ligada,"6419,5",813.50
2481,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:19:39.770,2025-05-07 10:19:39.0000000 -03:00,0,-1.209.271,-4.580.229,10,Válido,8,12.794,0,761,Posicionamento por tempo em movimento,"6419,5",813.50
2483,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:22:37.553,2025-05-07 10:22:37.0000000 -03:00,0,-1.209.091,-4.578.996,19,Válido,28,12.890,0,761,Posicionamento por tempo em movimento,"6420,8",814.80
2486,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:25:37.630,2025-05-07 10:25:37.0000000 -03:00,0,-1.208.746,-4.576.627,19,Válido,71,12.866,0,761,Posicionamento por tempo em movimento,"6423,5",817.50
2488,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:28:37.570,2025-05-07 10:28:37.0000000 -03:00,0,-1.208.480,-4.574.128,17,Válido,12,14.037,0,761,Posicionamento por tempo em movimento,"6426,2",820.20
2492,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:31:37.510,2025-05-07 10:31:37.0000000 -03:00,0,-1.208.458,-4.574.132,19,Válido,10,13.113,0,761,Posicionamento por tempo em movimento,"6426,2",820.20
2494,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:42:32.453,2025-05-07 10:34:37.0000000 -03:00,475,-1.208.106,-4.571.782,18,Válido,70,12.794,1,761,Posicionamento por tempo em movimento,"6428,8",822.80
2496,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:42:33.163,2025-05-07 10:37:37.0000000 -03:00,296,-1.207.617,-4.568.056,18,Válido,96,12.818,1,761,Posicionamento por tempo em movimento,"6432,9",826.90
2497,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:42:33.857,2025-05-07 10:40:37.0000000 -03:00,116,-1.207.047,-4.563.728,17,Válido,102,12.858,1,761,Posicionamento por tempo em movimento,"6437,7",831.70
2499,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:43:37.510,2025-05-07 10:43:37.0000000 -03:00,0,-1.206.529,-4.559.804,16,Válido,69,14.109,0,761,Posicionamento por tempo em movimento,6442,836.00
2502,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:46:37.523,2025-05-07 10:46:37.0000000 -03:00,0,-1.206.775,-4.556.620,16,Válido,76,14.053,0,761,Posicionamento por tempo em movimento,"6445,5",839.50
2504,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 10:49:37.520,2025-05-07 10:49:37.0000000 -03:00,0,-1.207.308,-4.553.096,17,Válido,70,13.806,0,761,Posicionamento por tempo em movimento,"6449,4",843.40
2507,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:01:22.457,2025-05-07 10:52:37.0000000 -03:00,525,-1.207.351,-4.551.659,17,Válido,0,14.014,1,761,Posicionamento por tempo em movimento,6451,845.00
2509,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:01:23.907,2025-05-07 10:55:37.0000000 -03:00,346,-1.207.351,-4.551.659,18,Válido,0,13.998,1,761,Posicionamento por tempo em movimento,6451,845.00
2511,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:01:24.633,2025-05-07 10:58:37.0000000 -03:00,167,-1.207.132,-4.554.254,17,Válido,98,12.850,1,761,Posicionamento por tempo em movimento,"6454,1",848.10
2513,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:01:37.840,2025-05-07 11:01:37.0000000 -03:00,0,-1.206.598,-4.557.774,18,Válido,70,13.838,0,761,Posicionamento por tempo em movimento,"6457,9",851.90
2515,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:04:37.667,2025-05-07 11:04:37.0000000 -03:00,0,-1.206.690,-4.561.045,17,Válido,81,14.109,0,761,Posicionamento por tempo em movimento,"6461,5",855.50
2518,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:07:37.507,2025-05-07 11:07:37.0000000 -03:00,0,-1.207.217,-4.565.038,18,Válido,94,12.850,0,761,Posicionamento por tempo em movimento,"6465,9",859.90
2520,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:14:15.850,2025-05-07 11:10:37.0000000 -03:00,218,-1.207.771,-4.569.249,18,Válido,93,12.818,1,761,Posicionamento por tempo em movimento,"6470,5",864.50
2522,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:14:16.850,2025-05-07 11:13:37.0000000 -03:00,39,-1.208.278,-4.573.112,18,Válido,67,14.037,0,761,Posicionamento por tempo em movimento,"6474,7",868.70
2524,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:15:53.997,2025-05-07 11:15:51.0000000 -03:00,2,-1.208.750,-4.574.264,18,Válido,0,14.125,0,760,Modo Econômico,"6476,4",870.40
2523,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:15:52.553,2025-05-07 11:15:51.0000000 -03:00,1,-1.208.750,-4.574.264,17,Válido,0,14.029,0,668,Ignição desligada,"6476,4",870.40
2525,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:19:55.600,2025-05-07 11:19:55.0000000 -03:00,0,-1.208.750,-4.574.264,18,Válido,0,12.706,0,667,Ignição ligada,"6476,4",870.40
2528,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:20:03.557,2025-05-07 11:20:03.0000000 -03:00,0,-1.208.744,-4.574.265,15,Válido,1,13.878,0,761,Posicionamento por tempo em movimento,"6476,4",870.40
2530,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:23:03.667,2025-05-07 11:23:02.0000000 -03:00,1,-1.208.497,-4.575.291,17,Válido,0,14.061,0,761,Posicionamento por tempo em movimento,"6477,8",871.80
2533,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:26:02.533,2025-05-07 11:26:02.0000000 -03:00,0,-1.208.497,-4.575.291,17,Válido,0,14.061,0,761,Posicionamento por tempo em movimento,"6477,8",871.80
2536,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:29:02.480,2025-05-07 11:29:02.0000000 -03:00,0,-1.208.541,-4.575.599,17,Válido,37,12.890,0,761,Posicionamento por tempo em movimento,"6478,1",872.10
2539,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:32:02.527,2025-05-07 11:32:02.0000000 -03:00,0,-1.208.910,-4.577.931,18,Válido,69,14.563,0,761,Posicionamento por tempo em movimento,"6480,8",874.80
2541,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:35:02.517,2025-05-07 11:35:02.0000000 -03:00,0,-1.209.284,-4.577.260,17,Válido,31,14.045,0,761,Posicionamento por tempo em movimento,"6482,9",876.90
2544,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:36:24.310,2025-05-07 11:36:23.0000000 -03:00,1,-1.209.757,-4.577.199,16,Válido,0,13.894,0,760,Modo Econômico,"6483,5",877.50
2543,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 11:36:23.783,2025-05-07 11:36:23.0000000 -03:00,0,-1.209.757,-4.577.199,16,Válido,0,14.077,0,668,Ignição desligada,"6483,5",877.50
2545,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 12:36:24.580,2025-05-07 12:36:22.0000000 -03:00,2,-1.209.757,-4.577.199,9,Válido,0,12.938,0,760,Modo Econômico,"6483,5",877.50
2546,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 13:36:24.367,2025-05-07 13:36:22.0000000 -03:00,2,-1.209.757,-4.577.199,9,Válido,0,12.930,0,760,Modo Econômico,"6483,5",877.50
2547,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:13:28.333,2025-05-07 14:13:27.0000000 -03:00,1,-1.209.757,-4.577.199,9,Válido,0,12.746,0,667,Ignição ligada,"6483,5",877.50
2550,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:13:37.420,2025-05-07 14:13:36.0000000 -03:00,1,-1.209.754,-4.577.203,12,Válido,14,12.826,0,761,Posicionamento por tempo em movimento,"6483,5",877.50
2552,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:16:32.537,2025-05-07 14:16:32.0000000 -03:00,0,-1.208.921,-4.577.491,17,Válido,26,14.069,0,761,Posicionamento por tempo em movimento,"6484,8",878.80
2555,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:19:32.513,2025-05-07 14:19:32.0000000 -03:00,0,-1.208.847,-4.577.301,19,Válido,43,12.858,0,761,Posicionamento por tempo em movimento,"6485,7",879.70
2557,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:22:32.560,2025-05-07 14:22:32.0000000 -03:00,0,-1.208.740,-4.577.077,18,Válido,5,13.822,0,761,Posicionamento por tempo em movimento,"6487,5",881.50
2559,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:23:31.567,2025-05-07 14:23:31.0000000 -03:00,0,-1.208.671,-4.577.008,18,Válido,0,14.014,0,668,Ignição desligada,"6487,6",881.60
2560,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:23:32.437,2025-05-07 14:23:31.0000000 -03:00,1,-1.208.671,-4.577.008,18,Válido,0,13.990,0,760,Modo Econômico,"6487,6",881.60
2561,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:47:21.547,2025-05-07 14:47:21.0000000 -03:00,0,-1.208.671,-4.577.008,18,Válido,0,12.762,0,667,Ignição ligada,"6487,6",881.60
2564,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:47:29.090,2025-05-07 14:47:28.0000000 -03:00,1,-1.208.673,-4.577.009,10,Válido,1,12.770,0,761,Posicionamento por tempo em movimento,"6487,6",881.60
2567,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:50:27.530,2025-05-07 14:50:27.0000000 -03:00,0,-1.208.729,-4.577.029,18,Válido,13,14.125,0,761,Posicionamento por tempo em movimento,"6487,7",881.70
2568,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:50:35.477,2025-05-07 14:50:35.0000000 -03:00,0,-1.208.728,-4.577.038,18,Válido,0,14.029,0,668,Ignição desligada,"6487,7",881.70
2569,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 14:50:35.937,2025-05-07 14:50:35.0000000 -03:00,0,-1.208.728,-4.577.038,17,Válido,0,14.029,0,760,Modo Econômico,"6487,7",881.70
2570,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:03:07.507,2025-05-07 15:03:07.0000000 -03:00,0,-1.208.728,-4.577.038,17,Válido,0,12.659,0,667,Ignição ligada,"6487,7",881.70
2572,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:03:15.570,2025-05-07 15:03:15.0000000 -03:00,0,-1.208.729,-4.577.043,18,Válido,6,12.786,0,761,Posicionamento por tempo em movimento,"6487,7",881.70
2575,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:06:12.810,2025-05-07 15:06:12.0000000 -03:00,0,-1.208.613,-4.576.075,17,Válido,39,12.866,0,761,Posicionamento por tempo em movimento,"6489,5",883.50
2577,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:07:55.640,2025-05-07 15:07:55.0000000 -03:00,0,-1.208.495,-4.575.273,16,Válido,0,14.053,0,668,Ignição desligada,"6490,3",884.30
2578,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:07:56.627,2025-05-07 15:07:56.0000000 -03:00,0,-1.208.495,-4.575.273,16,Válido,0,14.085,0,760,Modo Econômico,"6490,3",884.30
2579,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:19:35.713,2025-05-07 15:19:35.0000000 -03:00,0,-1.208.495,-4.575.273,16,Válido,0,12.667,0,667,Ignição ligada,"6490,3",884.30
2582,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:19:43.607,2025-05-07 15:19:43.0000000 -03:00,0,-1.208.500,-4.575.271,15,Válido,3,12.985,0,761,Posicionamento por tempo em movimento,"6490,3",884.30
2584,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:22:42.550,2025-05-07 15:22:42.0000000 -03:00,0,-1.208.328,-4.573.459,19,Válido,72,14.101,0,761,Posicionamento por tempo em movimento,"6492,4",886.40
2586,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:29:21.400,2025-05-07 15:25:42.0000000 -03:00,219,-1.207.972,-4.570.776,19,Válido,14,12.802,1,761,Posicionamento por tempo em movimento,"6495,3",889.30
2588,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:29:21.860,2025-05-07 15:28:42.0000000 -03:00,39,-1.208.352,-4.573.678,18,Válido,55,12.858,0,761,Posicionamento por tempo em movimento,"6498,5",892.50
2591,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:31:42.583,2025-05-07 15:31:42.0000000 -03:00,0,-1.208.625,-4.576.013,20,Válido,72,14.109,0,761,Posicionamento por tempo em movimento,"6501,1",895.10
2592,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:33:13.523,2025-05-07 15:33:13.0000000 -03:00,0,-1.208.728,-4.577.037,20,Válido,0,14.045,0,668,Ignição desligada,"6502,2",896.20
2593,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:33:14.177,2025-05-07 15:33:14.0000000 -03:00,0,-1.208.728,-4.577.037,19,Válido,0,14.029,0,760,Modo Econômico,"6502,2",896.20
2597,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:48:33.570,2025-05-07 15:48:33.0000000 -03:00,0,-1.208.730,-4.577.036,17,Válido,3,13.017,0,761,Posicionamento por tempo em movimento,"6502,2",896.20
2599,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:51:32.920,2025-05-07 15:51:32.0000000 -03:00,0,-1.208.507,-4.575.294,20,Válido,54,14.117,0,761,Posicionamento por tempo em movimento,"6504,1",898.10
2602,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 15:54:32.513,2025-05-07 15:54:32.0000000 -03:00,0,-1.208.274,-4.573.032,20,Válido,65,14.484,0,761,Posicionamento por tempo em movimento,"6506,7",900.70
2604,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:03:03.390,2025-05-07 15:57:32.0000000 -03:00,331,-1.207.821,-4.569.597,20,Válido,80,12.962,1,761,Posicionamento por tempo em movimento,"6510,5",904.50
2606,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:03:04.767,2025-05-07 16:00:32.0000000 -03:00,152,-1.207.309,-4.565.699,21,Válido,89,14.061,1,761,Posicionamento por tempo em movimento,"6514,8",908.80
2608,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:03:34.200,2025-05-07 16:03:32.0000000 -03:00,2,-1.206.801,-4.561.855,22,Válido,85,12.842,0,761,Posicionamento por tempo em movimento,6519,913.00
2610,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:06:32.623,2025-05-07 16:06:32.0000000 -03:00,0,-1.206.551,-4.558.121,21,Válido,78,14.101,0,761,Posicionamento por tempo em movimento,"6523,1",917.10
2613,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:09:33.497,2025-05-07 16:09:32.0000000 -03:00,1,-1.207.107,-4.554.440,21,Válido,80,12.691,0,761,Posicionamento por tempo em movimento,"6527,1",921.10
2615,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:15:12.187,2025-05-07 16:12:32.0000000 -03:00,160,-1.207.353,-4.551.657,20,Válido,0,14.029,1,761,Posicionamento por tempo em movimento,"6530,2",924.20
2617,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:15:32.843,2025-05-07 16:15:32.0000000 -03:00,0,-1.207.353,-4.551.657,21,Válido,0,14.045,0,761,Posicionamento por tempo em movimento,"6530,2",924.20
2619,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:18:32.533,2025-05-07 16:18:32.0000000 -03:00,0,-1.207.353,-4.551.657,20,Válido,0,14.053,0,761,Posicionamento por tempo em movimento,"6530,2",924.20
2623,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:24:49.980,2025-05-07 16:21:32.0000000 -03:00,197,-1.207.258,-4.553.406,21,Válido,82,14.061,1,761,Posicionamento por tempo em movimento,"6532,4",926.40
2625,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:24:50.877,2025-05-07 16:24:32.0000000 -03:00,18,-1.206.649,-4.557.449,21,Válido,85,14.077,0,761,Posicionamento por tempo em movimento,"6536,8",930.80
2627,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:27:33.207,2025-05-07 16:27:32.0000000 -03:00,1,-1.206.720,-4.561.250,19,Válido,89,14.077,0,761,Posicionamento por tempo em movimento,6541,935.00
2629,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:30:32.520,2025-05-07 16:30:32.0000000 -03:00,0,-1.207.212,-4.564.974,21,Válido,78,12.706,0,761,Posicionamento por tempo em movimento,"6545,1",939.10
2632,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:38:28.730,2025-05-07 16:33:32.0000000 -03:00,296,-1.207.718,-4.568.822,22,Válido,97,12.651,1,761,Posicionamento por tempo em movimento,"6549,3",943.30
2634,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:38:29.360,2025-05-07 16:36:32.0000000 -03:00,117,-1.208.209,-4.572.557,22,Válido,69,13.583,1,761,Posicionamento por tempo em movimento,"6553,4",947.40
2635,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:39:32.577,2025-05-07 16:39:32.0000000 -03:00,0,-1.208.519,-4.574.919,22,Válido,41,14.101,0,761,Posicionamento por tempo em movimento,"6555,9",949.90
2638,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:42:32.597,2025-05-07 16:42:32.0000000 -03:00,0,-1.208.809,-4.577.333,21,Válido,17,12.706,0,761,Posicionamento por tempo em movimento,"6558,6",952.60
2640,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:45:32.560,2025-05-07 16:45:32.0000000 -03:00,0,-1.209.085,-4.579.416,21,Válido,46,12.699,0,761,Posicionamento por tempo em movimento,"6560,9",954.90
2643,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:46:44.630,2025-05-07 16:46:44.0000000 -03:00,0,-1.209.123,-4.579.929,18,Válido,0,14.061,0,760,Modo Econômico,"6561,5",955.50
2644,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:52:59.667,2025-05-07 16:52:19.0000000 -03:00,40,-1.209.123,-4.579.929,18,Válido,0,12.722,0,667,Ignição ligada,"6561,5",955.50
2646,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:53:01.360,2025-05-07 16:52:27.0000000 -03:00,34,-1.209.124,-4.579.929,19,Válido,3,12.643,0,761,Posicionamento por tempo em movimento,"6561,5",955.50
2648,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:53:43.790,2025-05-07 16:53:15.0000000 -03:00,28,-1.209.077,-4.579.690,20,Válido,0,13.934,0,668,Ignição desligada,"6561,7",955.70
2649,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 16:53:44.270,2025-05-07 16:53:16.0000000 -03:00,28,-1.209.077,-4.579.690,21,Válido,0,14.045,0,760,Modo Econômico,"6561,7",955.70
