Data,Hora,Origem,Payload
2025-04-30 10:19:41,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964373800000101220c100000000400070000000001010013050089023ffcf31317fe9bcb3c07e9041e0d131307240006cf3307a5bf03000002020000026c030004360000002c2b3a0007e9041e0d131533a784bf0d0a
2025-04-30 10:19:41,S,+SACK:33a7$
2025-04-30 10:19:41,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964376a00000101220c10000000040007000000000101000d0200b40240fcf3131bfe9bc9e007e9041e0d131d07240006cf3307a5bf03000002020000026c030005060000002c2c0a0007e9041e0d131f33a83bcb0d0a
2025-04-30 10:19:41,S,+SACK:33a8$
2025-04-30 10:19:41,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964377800000101220c100000000400070000000001010004070087023ffcf31335fe9bc8d307e9041e0d132707240006cf3307a5bf03000002030000026c0300050f0000002c2c130007e9041e0d132933a92c1d0d0a
2025-04-30 10:19:41,S,+SACK:33a9$
2025-04-30 10:19:50,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964377800000101220c10000000040007000000000101000907005d023dfcf3141efe9bc8b407e9041e0d133107240006c4a707a54802000002030000026c040005180000002c2c1c0007e9041e0d133333aaaa1c0d0a
2025-04-30 10:19:50,S,+SACK:33aa$
2025-04-30 10:20:00,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964372a00000101220c100000000400070000000001010005050050023bfcf31481fe9bc89307e9041e0d133b07240006c4a707a54802000002030000026c040005240000002c2c280007e9041e0d140133ab64370d0a
2025-04-30 10:20:00,S,+SACK:33ab$
2025-04-30 10:20:10,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436c800000001220c100000000400070000000001010000010050023bfcf31470fe9bc8f107e9041e0d140907240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d140b33acfe410d0a
2025-04-30 10:20:11,S,+SACK:33ac$
2025-04-30 10:20:11,D,2b4556540e09fe7fbf007380200309020915564a58060d1153096436c8000000000001120c0000015a01010000020050023bfcf31470fe9bc8f007e9041e0d140a07240006cf3307a5bf03000002030000026c0400052d0000002c2c310801a2cb522400008807e9041e0d140b33ad3ede0d0a
2025-04-30 10:20:11,S,+SACK:33ad$
2025-04-30 10:20:12,D,2b4556540909fe7fbf006780200309020915564a58060d1153096436c8000000000001120c01010000020050023bfcf31470fe9bc8f007e9041e0d140a07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d140b33aec2830d0a
2025-04-30 10:20:12,S,+SACK:33ae$
2025-04-30 10:20:12,D,2b5253501009fe7fbf006880200309020915564a58060d1153096436c8000000000001120c0101010000000050023bfcf31470fe9bc8f007e9041e0d140b07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d140c33af78cf0d0a
2025-04-30 10:20:12,S,+SACK:33af$
2025-04-30 10:20:13,D,2b4556541b09fe7fbf006980200309020915564a58060d1153096436c8000000000001120c010001000000000050023bfcf31470fe9bc8f007e9041e0d140b07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d140c33b056ac0d0a
2025-04-30 10:20:13,S,+SACK:33b0$
2025-04-30 10:20:14,D,2b4556541b09fe7fbf006980200309020915564a58060d115309643440000000000001120c010101010000000050023bfcf31470fe9bc8f007e9041e0d140e07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d140f33b102a80d0a
2025-04-30 10:20:14,S,+SACK:33b1$
2025-04-30 10:20:15,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964344000000001120c100000000400070000000001010000000050023bfcf31470fe9bc8f007e9041e0d140f07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d141033b2bfad0d0a
2025-04-30 10:20:15,S,+SACK:33b2$
2025-04-30 10:20:15,D,2b4556541b09fe7fbf006980200309020915564a58060d115309643440000000000000120c010001000000000050023bfcf31470fe9bc8f007e9041e0d140f07240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d141033b337160d0a
2025-04-30 10:20:15,S,+SACK:33b3$
2025-04-30 10:20:17,D,2b484244ef2280200309020915564a58060d11530907e9041e0d141233b4b1b40d0a
2025-04-30 10:20:17,S,+SACK:GTHBD,8020030902,33b4$
2025-04-30 10:20:55,D,2b4556540909fe7fbf006780200309020915564a58060d11530964339a000000000000110c01010000000050023bfcf31470fe9bc8f007e9041e0d143607240006cf3307a5bf03000002030000026c0400052d0000002c2c310007e9041e0d143733b527460d0a
2025-04-30 10:20:55,S,+SACK:33b5$
2025-04-30 10:22:17,D,2b484244ef2280200309020915564a58060d11530907e9041e0d161233b67c9e0d0a
2025-04-30 10:22:17,S,+SACK:GTHBD,8020030902,33b6$
2025-04-30 10:24:17,D,2b484244ef2280200309020915564a58060d11530907e9041e0d181233b7cee50d0a
2025-04-30 10:24:17,S,+SACK:GTHBD,8020030902,33b7$
2025-04-30 10:26:18,D,2b484244ef2280200309020915564a58060d11530907e9041e0d1a1233b8d2620d0a
2025-04-30 10:26:18,S,+SACK:GTHBD,8020030902,33b8$
2025-04-30 10:28:18,D,2b484244ef2280200309020915564a58060d11530907e9041e0d1c1233b9e5da0d0a
2025-04-30 10:28:18,S,+SACK:GTHBD,8020030902,33b9$
2025-04-30 10:30:18,D,2b484244ef2280200309020915564a58060d11530907e9041e0d1e1233ba38d10d0a
2025-04-30 10:30:18,S,+SACK:GTHBD,8020030902,33ba$
2025-04-30 10:31:21,D,2b4556540d09fe7fbf007380200309020915564a58060d11530964321f000000000100210c0000029e01000000000050023bfcf31470fe9bc8f007e9041e0d190a07240006cf3307a5bf03000000000000026c040000000000002c2c310801a2cb522400008807e9041e0d1f1533bbab470d0a
2025-04-30 10:31:21,S,+SACK:33bb$
2025-04-30 10:31:21,D,2b4556540909fe7fbf006780200309020915564a58060d11530964321f000000000100210c01000000000050023bfcf31470fe9bc8f007e9041e0d190a07240006cf3307a5bf03000000000000026c040000000000002c2c310007e9041e0d1f1533bcdca80d0a
2025-04-30 10:31:21,S,+SACK:33bc$
2025-04-30 10:31:33,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964371400000100210c100000000400070000000001010001010050024afcf314acfe9bc8d307e9041e0d1f2107240006cf3307a5bf03000000000000026c0400000c0000002c2d010007e9041e0d1f2133bd76ba0d0a
2025-04-30 10:31:33,S,+SACK:33bd$
2025-04-30 10:31:33,D,2b5253501009fe7fbf006880200309020915564a58060d115309643714000000000100210c0001010001010050024afcf314acfe9bc8d307e9041e0d1f2107240006cf3307a5bf03000000000000026c0400000c0000002c2d010007e9041e0d1f2133bea4610d0a
2025-04-30 10:31:33,S,+SACK:33be$
2025-04-30 10:31:34,D,2b4556540909fe7fbf006780200309020915564a58060d1153096436c4000000000100220c01010000000071024afcf314acfe9bc8d307e9041e0d1f2207240006cf3307a5bf03000000000000026c0400000c0000002c2d010007e9041e0d1f2233bfaecb0d0a
2025-04-30 10:31:34,S,+SACK:33bf$
2025-04-30 10:31:36,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436c400000100220c1000000004000700000000010100090300dd024afcf3149ffe9bc8c207e9041e0d1f2307240006cf3307a5bf03000000000000026c0400000f0000002c2d040007e9041e0d1f2533c0394b0d0a
2025-04-30 10:31:36,S,+SACK:33c0$
2025-04-30 10:31:46,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964375c00000100220c100000000400070000000001010009050116024bfcf3132ffe9bc8b007e9041e0d1f2d07240006c4a707a54802000000000000026c040000180000002c2d0d0007e9041e0d1f2f33c140120d0a
2025-04-30 10:31:47,S,+SACK:33c1$
2025-04-30 10:31:56,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964376e00000100220c10000000040007000000000101000d010005024bfcf312ddfe9bc99007e9041e0d1f3707240006cf3307a5bf03000000010000026c040000210000002c2d160007e9041e0d1f3933c2dc000d0a
2025-04-30 10:31:57,S,+SACK:33c2$
2025-04-30 10:32:07,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964373c00000100220c100000000400070000000001010000000002024afcf312e4fe9bc9d107e9041e0d200507240006cf3307a5bf03000000010000026c0400002d0000002c2d220007e9041e0d200733c36f4e0d0a
2025-04-30 10:32:07,S,+SACK:33c3$
2025-04-30 10:32:16,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436d700000100220c1000000004000700000000010100080100330249fcf31319fe9bcab207e9041e0d200f07240006cf3307a5bf03000000010000026c050000360000002c2d2b0007e9041e0d201133c465070d0a
2025-04-30 10:32:16,S,+SACK:33c4$
2025-04-30 10:32:18,D,2b484244ef2280200309020915564a58060d11530907e9041e0d201233c5391a0d0a
2025-04-30 10:32:18,S,+SACK:GTHBD,8020030902,33c5$
2025-04-30 10:32:26,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964370900000100220c10000000040007000000000101001003007c0249fcf313c9fe9bca9807e9041e0d201907240006cf3307a5bf03000000010000026c050001030000002c2d340007e9041e0d201b33c6f69a0d0a
2025-04-30 10:32:26,S,+SACK:33c6$
2025-04-30 10:32:36,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964375300000100220c1000000004000700000000010100270500770247fcf31671fe9bc90c07e9041e0d202307240006cf3307a5bf03000000020000026c0600010f0000002c2e040007e9041e0d202533c7d0430d0a
2025-04-30 10:32:36,S,+SACK:33c7$
2025-04-30 10:32:46,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964375300000100220c1000000004000700000000010100390400720245fcf31b26fe9bc6dd07e9041e0d202d07240006cf3307a5bf03000000030000026c070001180000002c2e0d0007e9041e0d202f33c83c570d0a
2025-04-30 10:32:46,S,+SACK:33c8$
2025-04-30 10:32:56,D,2b5253500909fe7fbf006880200309020915564a58060d115309643787000000000100220c00010100440900740243fcf321f0fe9bc3d407e9041e0d203807240006cf3307a5bf03000000050000026c090001210000002c2e160007e9041e0d203933c959de0d0a
2025-04-30 10:32:56,S,+SACK:33c9$
2025-04-30 10:32:56,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964378700000101220c1000000004000700000000010100440700740243fcf32149fe9bc42207e9041e0d203707240006cf3307a5bf03000000050000026c090001210000002c2e160007e9041e0d203933caf2770d0a
2025-04-30 10:32:56,S,+SACK:33ca$
2025-04-30 10:33:06,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964378700000101220c1000000004000700000000010100360100730244fcf32731fe9bc16c07e9041e0d210507240006c4a707a54802000000070000026d0100012d0000002c2e220007e9041e0d210733cb1e000d0a
2025-04-30 10:33:07,S,+SACK:33cb$
2025-04-30 10:33:16,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964371d00000101220c10000000040007000000000101000b0700740248fcf32ad4fe9bbfc407e9041e0d210f07240006c4a707a54802000000080000026d020001360000002c2e2b0007e9041e0d211133ccc2390d0a
2025-04-30 10:33:16,S,+SACK:33cc$
2025-04-30 10:33:26,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964376a00000101220c10000000040007000000000101001c010051024afcf32cd8fe9bbf2c07e9041e0d211907240006cf3307a5bf03000000080000026d020002030000002c2e340007e9041e0d211b33cd52320d0a
2025-04-30 10:33:27,S,+SACK:33cd$
2025-04-30 10:33:31,D,2b5253500909fe7fbf006880200309020915564a58060d115309643698000000000101220c0101010003030043024bfcf32df0fe9bbf9407e9041e0d211f07240006cf3307a5bf03000000090000026d020002090000002c2e3a0007e9041e0d212033cefdca0d0a
2025-04-30 10:33:31,S,+SACK:33ce$
2025-04-30 10:33:36,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436f900000101220c100000000400070000000001010000000051024bfcf32dfafe9bbf9507e9041e0d212307240006cf3307a5bf03000000090000026d0200020f0000002c2f040007e9041e0d212533cf62b00d0a
2025-04-30 10:33:36,S,+SACK:33cf$
2025-04-30 10:33:46,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436f900000101220c100000000400070000000001010000000051024bfcf32dfafe9bbf9507e9041e0d212d07240006cf3307a5bf03000000090000026d020002180000002c2f0d0007e9041e0d212f33d0a24a0d0a
2025-04-30 10:33:46,S,+SACK:33d0$
2025-04-30 10:33:56,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964373000000101220c10000000040007000000000101001d000044024cfcf32f87fe9bc01d07e9041e0d213707240006cf3307a5bf03000000090000026d030002210000002c2f160007e9041e0d213933d141b60d0a
2025-04-30 10:33:56,S,+SACK:33d1$
2025-04-30 10:34:06,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964373000000101220c100000000400070000000001010031060044024ffcf333affe9bc1a907e9041e0d220507240006cf3307a5bf03000001000000026d0400022d0000002c2f220007e9041e0d220733d2e1cb0d0a
2025-04-30 10:34:06,S,+SACK:33d2$
2025-04-30 10:34:16,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436ab00000101220c100000000400070000000001010011060023024dfcf33724fe9bc32707e9041e0d220f07240006cf3307a5bf01000001010000026d050002360000002c2f2b0007e9041e0d221133d39a620d0a
2025-04-30 10:34:16,S,+SACK:33d3$
2025-04-30 10:34:18,D,2b484244ef2280200309020915564a58060d11530907e9041e0d221233d4d6620d0a
2025-04-30 10:34:18,S,+SACK:GTHBD,8020030902,33d4$
2025-04-30 10:34:27,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436b900000101220c100000000400070000000001010000000023024cfcf3373efe9bc37807e9041e0d221907240006cf3307a5bf01000001010000026d050003030000002c2f340007e9041e0d221b33d504dc0d0a
2025-04-30 10:34:27,S,+SACK:33d5$
2025-04-30 10:34:36,D,2b5253501209fe3fbf00028102007480200309020915564a58060d1153096436b700000101220c10000000040007000000000101000d06012b024cfcf3371afe9bc39107e9041e0d222307240006cf3307a5bf01000001010000026d0500030f0000002c30040007e9041e0d222533d6c9c70d0a
2025-04-30 10:34:36,S,+SACK:33d6$
2025-04-30 10:34:46,D,2b5253501209fe3fbf00028102007480200309020915564a58060d11530964367e00000101220c10000000040007000000000101000603012d024cfcf335bffe9bc37407e9041e0d222d07240006cf3307a5bf01000001020000026d050003180000002c300d0007e9041e0d222f33d714300d0a
2025-04-30 10:34:46,S,+SACK:33d7$
2025-04-30 10:34:51,D,2b4556540e09fe7fbf007380200309020915564a58060d11530964367e000000000001120c000000d30101000000012d024cfcf335b2fe9bc38b07e9041e0d223307240006cf3307a5bf01000001020000026d0500031e0000002c30130801a2cb522400008807e9041e0d223433d8dd360d0a
2025-04-30 10:34:51,S,+SACK:33d8$
2025-04-30 10:34:52,D,2b4556540909fe7fbf006780200309020915564a58060d11530964367e000000000001120c0101000000012d024cfcf335b2fe9bc38b07e9041e0d223307240006cf3307a5bf01000001020000026d0500031e0000002c30130007e9041e0d223433d95f180d0a
2025-04-30 10:34:52,S,+SACK:33d9$
2025-04-30 10:34:52,D,2b5253501009fe7fbf006880200309020915564a58060d11530964367e000000000001120c010101000000012d024cfcf335b2fe9bc38b07e9041e0d223407240006cf3307a5bf01000001020000026d0500031e0000002c30130007e9041e0d223433da2bd60d0a
2025-04-30 10:34:52,S,+SACK:33da$
2025-04-30 10:34:53,D,2b4556541b09fe7fbf006980200309020915564a58060d11530964367e000000000001120c01010100000000012d024cfcf335b2fe9bc38b07e9041e0d223407240006cf3307a5bf01000001020000026d0500031e0000002c30130007e9041e0d223533db424c0d0a
2025-04-30 10:34:53,S,+SACK:33db$
